,C,Um,Ur,Ud,C_target
77,-237.41748,0.71626,0.72314,0.77982,0.0
78,-370.514465,0.71645,0.72279,0.77976,0.0
79,331.137909,0.7164,0.72268,0.77974,0.0
80,277.181763,0.71616,0.72274,0.77976,0.0
81,192.171799,0.71597,0.72265,0.77978,0.0
82,-345.956085,0.71613,0.72253,0.77971,0.0
83,380.756134,0.7159,0.72238,0.77973,0.0
84,-158.158478,0.71576,0.7223,0.77973,0.0
85,328.316254,0.71558,0.72218,0.77968,0.0
86,-269.758789,0.71557,0.72184,0.77968,0.0
87,255.288635,0.71552,0.72186,0.77965,0.0
88,-72.860672,0.71557,0.72174,0.77962,0.0
89,-288.387756,0.71574,0.72153,0.77962,0.0
90,360.515625,0.71547,0.72164,0.77962,0.0
91,-388.354431,0.71536,0.72117,0.77959,0.0
92,319.437439,0.7154,0.72116,0.7796,0.0
93,-109.136002,0.71527,0.72119,0.77951,0.0
94,240.854294,0.71515,0.72129,0.77951,0.0
95,-93.718849,0.71504,0.72071,0.77948,0.0
96,-188.170059,0.71498,0.72075,0.77949,0.0
97,368.558899,0.71461,0.72062,0.77946,0.0
98,-369.095215,0.71472,0.72039,0.77947,0.0
99,399.153625,0.71472,0.72058,0.77945,0.0
100,-265.841614,0.71472,0.72031,0.77944,0.0
101,233.14856,0.71442,0.72047,0.77941,0.0
102,-314.701782,0.71441,0.72008,0.77938,0.0
103,-184.796844,0.71422,0.71991,0.77942,0.0
104,249.524979,0.71411,0.71995,0.77934,0.0
105,-230.831223,0.71439,0.71983,0.77937,0.0
106,148.027588,0.71419,0.71964,0.7793,0.0
107,74.586357,0.71405,0.71952,0.77937,0.0
108,248.699692,0.71423,0.71945,0.77932,0.0
109,-212.819641,0.71397,0.71923,0.77931,0.0
110,-174.926178,0.71378,0.71908,0.77929,0.0
111,190.325073,0.71376,0.71913,0.77928,0.0
112,-284.582672,0.71379,0.71903,0.77919,0.0
113,-209.325272,0.71359,0.71881,0.77914,0.0
114,-46.705887,0.71359,0.71872,0.77915,0.0
115,329.147522,0.71353,0.71884,0.77918,0.0
116,-344.753693,0.71351,0.71866,0.77914,0.0
117,-286.337494,0.71341,0.71847,0.77916,0.0
118,273.413239,0.71338,0.71843,0.77915,0.0
119,-93.09066,0.71309,0.71833,0.77914,0.0
120,315.255005,0.71304,0.7183,0.77908,0.0
121,-221.694336,0.71292,0.71822,0.7791,0.0
122,-259.540405,0.71283,0.71798,0.77904,0.0
123,223.073334,0.71287,0.71787,0.77907,0.0
124,-176.609909,0.71288,0.71776,0.77907,0.0
125,-176.019699,0.71244,0.71759,0.77906,0.0
126,325.722717,0.71274,0.71767,0.77905,0.0
127,-354.337708,0.71277,0.7175,0.77903,0.0
128,347.463745,0.71261,0.71747,0.779,0.0
129,-280.055206,0.71245,0.71742,0.77902,0.0
130,-90.281036,0.71237,0.71719,0.77898,0.0
131,154.075851,0.71231,0.71723,0.77898,0.0
132,-280.635925,0.71245,0.71708,0.77899,0.0
133,289.705292,0.71213,0.71705,0.77893,0.0
134,-300.326385,0.71218,0.71692,0.77897,0.0
135,208.206802,0.71213,0.71689,0.77896,0.0
136,210.331711,0.71202,0.71667,0.77891,0.0
137,-33.333538,0.71165,0.71675,0.77891,0.0
138,-205.942398,0.71204,0.71669,0.77888,0.0
139,-189.510574,0.71197,0.71654,0.77887,0.0
140,-211.169754,0.71158,0.71642,0.77888,0.0
141,-249.013718,0.71175,0.71621,0.77884,0.0
142,-201.307465,0.71166,0.71616,0.77885,0.0
143,228.139023,0.71156,0.71614,0.77883,0.0
144,-182.557129,0.7116,0.716,0.77881,0.0
145,-107.184013,0.7114,0.71595,0.77884,0.0
146,-251.309937,0.71141,0.716,0.77876,0.0
147,253.094864,0.71131,0.71595,0.77876,0.0
148,252.261826,0.71121,0.71582,0.77872,0.0
149,-387.205811,0.71128,0.71572,0.77877,0.0
150,337.076447,0.71126,0.71562,0.77876,0.0
151,-235.753784,0.71117,0.71552,0.77874,0.0
152,-298.71936,0.71118,0.71548,0.77872,0.0
153,234.769028,0.71111,0.7152,0.77871,0.0
154,208.674713,0.71086,0.71529,0.77867,0.0
155,-220.417252,0.71093,0.71504,0.7787,0.0
156,122.741501,0.71092,0.71516,0.77867,0.0
157,-84.804176,0.71063,0.71489,0.77867,0.0
158,-109.201454,0.71077,0.71487,0.77868,0.0
159,59.654377,0.71051,0.71499,0.77862,0.0
160,-258.078339,0.7107,0.71478,0.77869,0.0
161,305.162018,0.71051,0.71475,0.77867,0.0
162,-253.788483,0.71056,0.71461,0.77864,0.0
163,-209.497803,0.71044,0.7144,0.77858,0.0
164,-215.429367,0.71046,0.71427,0.77852,0.0
165,-252.609818,0.7105,0.71417,0.77856,0.0
166,297.789307,0.71035,0.7143,0.77857,0.0
167,-264.099701,0.71019,0.71442,0.77853,0.0
168,281.797607,0.71004,0.71415,0.77855,0.0
169,-295.19574,0.71018,0.71395,0.77853,0.0
170,404.568146,0.71005,0.71401,0.77852,0.0
171,-259.943481,0.71018,0.714,0.77848,0.0
172,235.995316,0.70997,0.71411,0.77848,0.0
173,-223.681381,0.70991,0.71384,0.77846,0.0
174,291.605927,0.70973,0.71402,0.77846,0.0
175,-349.772614,0.70967,0.71373,0.77843,0.0
176,119.706482,0.70968,0.71359,0.77843,0.0
177,183.260117,0.70962,0.71361,0.77847,0.0
178,-180.75119,0.70959,0.7134,0.77843,0.0
179,169.88826,0.70976,0.7133,0.7784,0.0
180,154.298523,0.70965,0.71323,0.7784,0.0
181,234.170166,0.70972,0.71336,0.77843,0.0
182,253.558197,0.70956,0.71342,0.77833,0.0
183,-91.144768,0.70968,0.71315,0.77836,0.0
184,209.248596,0.70929,0.713,0.7784,0.0
185,-279.231842,0.70935,0.71315,0.77839,0.0
186,217.183578,0.7093,0.71312,0.77842,0.0
187,-302.970398,0.70962,0.71302,0.77835,0.0
188,255.122223,0.70937,0.71291,0.77834,0.0
189,-123.215668,0.70923,0.71284,0.77836,0.0
190,-329.330322,0.70916,0.71264,0.77834,0.0
191,230.498825,0.70902,0.71258,0.77832,0.0
192,188.795059,0.70913,0.71274,0.7783,0.0
193,182.100067,0.70905,0.71261,0.77825,0.0
194,-295.937225,0.70908,0.71219,0.77823,0.0
195,361.778503,0.70904,0.71241,0.77823,0.0
196,-298.454926,0.7088,0.71239,0.77823,0.0
197,119.512291,0.7087,0.71214,0.77822,0.0
198,159.358078,0.70879,0.71225,0.77827,0.0
199,-304.525818,0.70898,0.71192,0.77828,0.0
200,230.818802,0.70885,0.71191,0.77824,0.0
201,75.108047,0.70881,0.71199,0.77821,0.0
202,-201.745178,0.70885,0.71182,0.7782,0.0
203,434.20517,0.70869,0.71208,0.77821,0.0
204,-368.192749,0.70867,0.71188,0.77819,0.0
205,229.46933,0.70855,0.7118,0.77816,0.0
206,142.923187,0.70839,0.71179,0.77818,0.0
207,-161.494339,0.70817,0.71157,0.77814,0.0
208,207.023483,0.70816,0.71141,0.77812,0.0
209,-126.929909,0.70837,0.7115,0.7781,0.0
210,277.000549,0.70832,0.71163,0.77811,0.0
211,-311.587097,0.70802,0.7114,0.7781,0.0
212,321.809753,0.70822,0.71156,0.77812,0.0
213,-232.274902,0.70825,0.71143,0.77812,0.0
214,-301.587891,0.70829,0.7112,0.77804,0.0
215,156.724319,0.70803,0.71125,0.77812,0.0
216,-197.811447,0.70817,0.71118,0.7781,0.0
217,277.872864,0.7079,0.71112,0.77811,0.0
218,-246.66745,0.70787,0.71107,0.77806,0.0
219,217.0224,0.70811,0.71118,0.77813,0.0
220,-202.346313,0.70793,0.71102,0.77803,0.0
221,166.697769,0.70784,0.711,0.77807,0.0
222,-237.518539,0.70774,0.71081,0.77804,0.0
223,237.06929,0.7078,0.71085,0.77801,0.0
224,-296.665466,0.70781,0.71064,0.77799,0.0
225,329.547607,0.70777,0.71078,0.77799,0.0
226,-286.290283,0.70759,0.71058,0.77798,0.0
227,351.728577,0.70745,0.71058,0.778,0.0
228,-235.098404,0.70753,0.71057,0.77798,0.0
229,-113.587723,0.70762,0.71055,0.77796,0.0
230,-231.010406,0.70779,0.71043,0.77797,0.0
231,299.235321,0.70754,0.71031,0.77796,0.0
232,-261.091522,0.70769,0.71034,0.77797,0.0
233,-136.751785,0.7074,0.71029,0.77797,0.0
234,-183.919312,0.70735,0.71035,0.77794,0.0
235,-91.029884,0.70742,0.71017,0.77798,0.0
236,253.046539,0.70744,0.71016,0.77792,0.0
237,-349.175476,0.70731,0.71003,0.77791,0.0
238,215.816986,0.70721,0.7101,0.7779,0.0
239,304.652161,0.70729,0.71021,0.77788,0.0
240,-193.006424,0.70728,0.70993,0.77788,0.0
241,-303.501862,0.70723,0.70999,0.77796,0.0
242,-133.687592,0.70729,0.70984,0.77788,0.0
243,232.625229,0.70708,0.7098,0.77789,0.0
244,-337.317719,0.70709,0.70977,0.77785,0.0
245,425.117737,0.7069,0.70998,0.77788,0.0
246,-284.776398,0.70677,0.70981,0.77786,0.0
247,301.229614,0.70698,0.70967,0.77792,0.0
248,-279.759186,0.70703,0.70964,0.77786,0.0
249,-149.857513,0.70711,0.70939,0.77786,0.0
250,-263.209717,0.70692,0.70941,0.77785,0.0
251,287.105927,0.70682,0.70948,0.77783,0.0
252,-310.245209,0.70691,0.70935,0.7778,0.0
253,-162.698532,0.70675,0.70929,0.77786,0.0
254,221.843994,0.70688,0.70921,0.77781,0.0
255,-244.728317,0.70669,0.70911,0.77784,0.0
256,128.791855,0.70687,0.70913,0.77774,0.0
257,95.494591,0.7068,0.70911,0.77784,0.0
258,-266.755493,0.70664,0.70927,0.77781,0.0
259,-282.041321,0.70658,0.70937,0.77778,0.0
260,-100.439323,0.70675,0.70911,0.77777,0.0
261,254.891876,0.70662,0.70914,0.77774,0.0
262,-273.574219,0.70636,0.7089,0.77777,0.0
263,-259.779663,0.70656,0.70904,0.77775,0.0
264,210.784454,0.70655,0.70918,0.77775,0.0
265,-320.717407,0.70632,0.70898,0.77776,0.0
266,246.240402,0.70653,0.70888,0.77775,0.0
267,194.17392,0.70619,0.70869,0.77773,0.0
268,-318.715851,0.70647,0.70868,0.77778,0.0
269,331.604279,0.70638,0.70862,0.77774,0.0
270,249.102753,0.70632,0.70881,0.77774,0.0
271,-322.540466,0.70629,0.70857,0.77772,0.0
272,397.101807,0.70614,0.70861,0.77771,0.0
273,-229.170486,0.70619,0.70856,0.77771,0.0
274,205.255951,0.70608,0.70843,0.77767,0.0
275,119.402161,0.70633,0.70854,0.77771,0.0
276,-280.3526,0.70617,0.70825,0.77771,0.0
277,375.712006,0.70604,0.70846,0.77768,0.0
278,207.960312,0.70583,0.70849,0.77765,0.0
279,-250.564667,0.706,0.70825,0.7777,0.0
280,267.650635,0.70601,0.70822,0.77763,0.0
281,-154.618668,0.70608,0.70828,0.7776,0.0
282,175.438477,0.70565,0.7082,0.77765,0.0
283,269.780365,0.70581,0.70847,0.77759,0.0
284,-325.36441,0.70582,0.70829,0.77764,0.0
285,-85.719109,0.7061,0.70805,0.77761,0.0
286,197.624359,0.70585,0.70811,0.77757,0.0
287,224.699219,0.70569,0.70795,0.77761,0.0
288,241.71521,0.70594,0.70822,0.77761,0.0
289,-379.37851,0.70581,0.70777,0.77762,0.0
290,276.21994,0.70575,0.70762,0.77758,0.0
291,278.572296,0.70556,0.70783,0.7775,0.0
292,-213.051071,0.70579,0.70765,0.77754,0.0
293,397.320862,0.70578,0.70766,0.77755,0.0
294,58.436668,0.70558,0.70764,0.77753,0.0
295,-306.722656,0.70542,0.70758,0.77752,0.0
296,-224.61673,0.70557,0.70744,0.77752,0.0
297,-193.87471,0.70552,0.70752,0.77747,0.0
298,114.648041,0.70546,0.70752,0.77751,0.0
299,-412.540009,0.70516,0.70741,0.77748,0.0
300,292.407043,0.70547,0.70718,0.77745,0.0
301,295.49353,0.70539,0.70764,0.77754,0.0
302,-207.303513,0.70541,0.70743,0.77749,0.0
303,303.556244,0.7053,0.70743,0.77747,0.0
304,-303.805664,0.70539,0.7073,0.77745,0.0
305,187.094437,0.70543,0.70733,0.77746,0.0
306,260.762268,0.70542,0.70741,0.77746,0.0
307,30.788496,0.70511,0.70719,0.77741,0.0
308,-243.767868,0.70518,0.70712,0.77746,0.0
309,309.372864,0.70502,0.70713,0.77747,0.0
310,-79.002045,0.70518,0.7072,0.77747,0.0
311,-309.829712,0.70514,0.70694,0.77747,0.0
312,90.764565,0.70516,0.70705,0.77743,0.0
313,-100.618279,0.70528,0.7071,0.77741,0.0
314,-276.40744,0.70507,0.70696,0.77745,0.0
315,227.835175,0.70502,0.70703,0.77738,0.0
316,-157.420044,0.70496,0.70689,0.77737,0.0
317,-322.265472,0.70509,0.70686,0.77742,0.0
318,202.288498,0.70502,0.70671,0.77735,0.0
319,-125.706749,0.70498,0.70672,0.77738,0.0
320,211.292526,0.70509,0.707,0.77736,0.0
321,-373.533112,0.70498,0.70678,0.7774,0.0
322,291.208435,0.70497,0.70692,0.77732,0.0
323,-165.371323,0.70512,0.70671,0.77736,0.0
324,282.426483,0.70477,0.70675,0.77738,0.0
325,260.131989,0.70492,0.70692,0.77735,0.0
326,-191.598297,0.705,0.70682,0.77738,0.0
327,-250.620132,0.70491,0.70638,0.77733,0.0
328,268.476135,0.70469,0.70649,0.77737,0.0
329,-252.594681,0.70485,0.70644,0.77737,0.0
330,-304.394897,0.70474,0.70655,0.77737,0.0
331,173.994659,0.70465,0.70634,0.77734,0.0
332,-144.83963,0.70472,0.70633,0.77731,0.0
333,-104.154968,0.70451,0.70629,0.77731,0.0
334,-267.08252,0.70459,0.70624,0.77727,0.0
335,-170.947739,0.70436,0.70622,0.77732,0.0
336,277.431763,0.70461,0.70634,0.77734,0.0
337,236.584824,0.70458,0.70638,0.77731,0.0
338,-256.972687,0.70451,0.7062,0.77732,0.0
339,422.070679,0.70442,0.70631,0.7773,0.0
340,-385.57431,0.70457,0.70614,0.77733,0.0
341,249.418045,0.7046,0.70624,0.77731,0.0
342,117.294586,0.70463,0.70602,0.77732,0.0
343,-260.721252,0.7046,0.70601,0.7773,0.0
344,277.02417,0.70449,0.70613,0.77729,0.0
345,-136.933533,0.70432,0.70605,0.7773,0.0
346,-181.470352,0.70457,0.706,0.77734,0.0
347,-181.683441,0.70446,0.70612,0.77732,0.0
348,293.487061,0.70431,0.70614,0.77728,0.0
349,-308.003723,0.70466,0.70609,0.77727,0.0
350,377.949097,0.70409,0.70592,0.77726,0.0
351,-320.51828,0.70434,0.70595,0.77726,0.0
352,221.391418,0.70424,0.70584,0.77731,0.0
353,292.210693,0.70435,0.70595,0.7773,0.0
354,-314.968811,0.70464,0.70585,0.77731,0.0
355,362.709442,0.70452,0.70592,0.77723,0.0
356,-376.220551,0.70453,0.70594,0.77723,0.0
357,299.03537,0.70411,0.70579,0.77721,0.0
358,145.175491,0.70403,0.70587,0.77728,0.0
359,336.07608,0.70428,0.7057,0.77726,0.0
360,316.90097,0.70414,0.70582,0.77723,0.0
361,-362.25119,0.70417,0.70557,0.77723,0.0
362,163.457718,0.70428,0.70553,0.77716,0.0
363,371.919006,0.70418,0.70567,0.77723,0.0
364,311.883179,0.70403,0.7059,0.77724,0.0
365,-77.595589,0.7038,0.70571,0.77723,0.0
366,-186.664536,0.70381,0.70564,0.77721,0.0
367,147.293045,0.70392,0.70562,0.7772,0.0
368,73.310265,0.70408,0.70559,0.7772,0.0
369,-205.174622,0.7038,0.70556,0.77722,0.0
370,-188.649628,0.70414,0.70556,0.77719,0.0
371,-323.693146,0.70413,0.70551,0.77724,0.0
372,311.176666,0.70432,0.70544,0.77719,0.0
373,-219.858414,0.70421,0.70534,0.77716,0.0
374,318.727509,0.70408,0.70539,0.77714,0.0
375,-127.156662,0.70385,0.70543,0.77718,0.0
376,-287.819946,0.70403,0.70528,0.77716,0.0
377,294.606018,0.70385,0.70526,0.77721,0.0
378,-277.312622,0.70393,0.70549,0.7772,0.0
379,-321.549255,0.70387,0.70519,0.77722,0.0
380,247.213699,0.70406,0.70531,0.77716,0.0
381,73.247147,0.70387,0.70515,0.77715,0.0
382,-279.737,0.70381,0.70513,0.77714,0.0
383,-98.806213,0.70392,0.70511,0.77715,0.0
384,-303.095032,0.70392,0.70513,0.77713,0.0
385,320.33783,0.70377,0.70515,0.77716,0.0
386,170.888489,0.70355,0.70507,0.77717,0.0
387,-209.013199,0.70365,0.70518,0.77712,0.0
388,196.813232,0.70359,0.70541,0.77711,0.0
389,238.341507,0.70385,0.70528,0.77719,0.0
390,220.158096,0.70357,0.70489,0.77718,0.0
391,-239.067429,0.70375,0.70506,0.77714,0.0
392,-99.961395,0.70363,0.70497,0.77712,0.0
393,-232.623398,0.7037,0.70515,0.77713,0.0
394,-179.09903,0.7036,0.70503,0.77711,0.0
395,-266.074921,0.70369,0.70502,0.77715,0.0
396,-247.864426,0.70398,0.70493,0.77718,0.0
397,203.629028,0.70372,0.70508,0.77711,0.0
398,-341.349579,0.70374,0.70497,0.77715,0.0
399,-98.470711,0.7037,0.70491,0.77713,0.0
400,330.001831,0.70366,0.705,0.77712,0.0
401,-278.131073,0.7035,0.70478,0.77706,0.0
402,78.020279,0.70355,0.70511,0.77706,0.0
403,-322.114929,0.70355,0.70482,0.77711,0.0
404,161.998779,0.70365,0.70489,0.7771,0.0
405,-276.652405,0.70349,0.70479,0.77711,0.0
406,329.860168,0.70352,0.70493,0.77709,0.0
407,-137.483261,0.70362,0.70481,0.7771,0.0
408,-309.356628,0.70361,0.70468,0.77709,0.0
409,128.254333,0.70349,0.70462,0.77711,0.0
410,235.306564,0.7034,0.70463,0.77709,0.0
411,-367.984833,0.70359,0.70475,0.77708,0.0
412,189.736908,0.70376,0.70457,0.77707,0.0
413,319.335175,0.70354,0.70486,0.77712,0.0
414,-429.627075,0.70351,0.70474,0.77704,0.0
415,-361.766327,0.70326,0.7046,0.77705,0.0
416,-175.712234,0.70335,0.70435,0.77705,0.0
417,361.338013,0.70362,0.70468,0.77707,0.0
418,-201.312698,0.70346,0.70461,0.77708,0.0
419,-332.327515,0.70354,0.70459,0.77703,0.0
420,-213.752426,0.70335,0.70466,0.77708,0.0
421,-110.738098,0.70351,0.70474,0.77713,0.0
422,-403.479462,0.7033,0.70438,0.77702,0.0
423,275.734985,0.70352,0.70463,0.77701,0.0
424,-402.250092,0.70345,0.70432,0.77699,0.0
425,430.304352,0.70336,0.70445,0.77703,0.0
426,-349.03421,0.70315,0.70437,0.77697,0.0
427,316.499359,0.70324,0.7042,0.77698,0.0
428,38.663731,0.70333,0.70425,0.77695,0.0
429,-257.668243,0.703,0.70424,0.77696,0.0
430,359.414093,0.7031,0.70444,0.77704,0.0
431,-330.672333,0.70324,0.70413,0.77698,0.0
432,325.410278,0.70292,0.70412,0.77695,0.0
433,-180.782944,0.70304,0.70398,0.77692,0.0
434,240.990692,0.70308,0.70429,0.77699,0.0
435,-451.965851,0.70303,0.70405,0.77694,0.0
436,390.888824,0.70311,0.70418,0.77694,0.0
437,192.800308,0.70313,0.70404,0.77687,0.0
438,308.617798,0.70283,0.70414,0.77693,0.0
439,-275.357025,0.70316,0.70407,0.77697,0.0
440,264.513794,0.70312,0.70408,0.77694,0.0
441,151.034851,0.70296,0.704,0.77691,0.0
442,209.898895,0.70292,0.704,0.77693,0.0
443,-170.452026,0.70314,0.70398,0.77696,0.0
444,302.569672,0.70289,0.70402,0.77695,0.0
445,306.439728,0.70293,0.70408,0.77695,0.0
446,-446.631775,0.70299,0.70372,0.777,0.0
447,268.714661,0.70294,0.70398,0.77696,0.0
448,-465.88382,0.70283,0.70388,0.7769,0.0
449,158.689957,0.70288,0.70392,0.77693,0.0
450,222.526962,0.70304,0.70413,0.77693,0.0
451,-238.549713,0.70285,0.70379,0.77692,0.0
452,109.250389,0.70296,0.70375,0.77685,0.0
453,288.492035,0.70278,0.70375,0.77691,0.0
454,262.940887,0.70281,0.70403,0.77686,0.0
455,-241.285507,0.70277,0.70373,0.77685,0.0
456,274.279816,0.70293,0.70367,0.77688,0.0
457,308.190155,0.70297,0.70368,0.77687,0.0
458,-47.181442,0.70264,0.70387,0.77687,0.0
459,110.153488,0.70266,0.70352,0.77689,0.0
460,170.621338,0.70247,0.70348,0.7769,0.0
461,277.697113,0.70265,0.70361,0.77686,0.0
462,-172.541473,0.70274,0.70375,0.77688,0.0
463,-211.563354,0.7027,0.70353,0.77686,0.0
464,346.515137,0.70284,0.70355,0.77682,0.0
465,-247.78894,0.70267,0.70354,0.77683,0.0
466,-304.820435,0.70241,0.70337,0.77686,0.0
467,342.911316,0.70265,0.70346,0.77687,0.0
468,240.678772,0.70257,0.70346,0.77688,0.0
469,-262.84436,0.70266,0.70339,0.77693,0.0
470,-40.771748,0.70241,0.70358,0.77689,0.0
471,105.743782,0.70262,0.70353,0.77684,0.0
472,330.661285,0.7025,0.70319,0.77687,0.0
473,-199.590073,0.70258,0.70322,0.77691,0.0
474,206.24054,0.70256,0.70331,0.77677,0.0
475,203.147446,0.70262,0.70341,0.77691,0.0
476,-184.39856,0.70254,0.7033,0.77683,0.0
477,325.639374,0.70242,0.70323,0.77687,0.0
478,-260.999176,0.7026,0.70319,0.77688,0.0
479,288.658875,0.70267,0.70306,0.77686,0.0
480,347.084198,0.70242,0.70329,0.77691,0.0
481,177.153229,0.70233,0.70303,0.77682,0.0
482,244.792542,0.70241,0.70324,0.77685,0.0
483,-201.148331,0.70236,0.703,0.77685,0.0
484,-156.732376,0.70235,0.70308,0.77687,0.0
485,313.574097,0.70241,0.70304,0.77683,0.0
486,-293.505981,0.70237,0.70301,0.77687,0.0
487,276.414001,0.70247,0.70291,0.77684,0.0
488,-403.719055,0.70248,0.70307,0.7768,0.0
489,118.6306,0.70221,0.70282,0.77684,0.0
490,-183.012756,0.70239,0.70308,0.77676,0.0
491,-205.805832,0.70248,0.70292,0.77676,0.0
492,366.73938,0.7023,0.70293,0.77673,0.0
493,96.508469,0.70195,0.70298,0.77675,0.0
494,-274.759918,0.70217,0.70276,0.77677,0.0
495,423.494354,0.70209,0.70296,0.77674,0.0
496,-245.765594,0.70235,0.70285,0.7767,0.0
497,351.529327,0.70208,0.703,0.77674,0.0
498,-15.066272,0.70214,0.70279,0.77677,0.0
499,-179.359039,0.70217,0.7029,0.77671,0.0
500,178.510696,0.70232,0.70278,0.77673,0.0
501,-172.464218,0.70216,0.70264,0.77672,0.0
502,333.215759,0.7019,0.70281,0.77674,0.0
503,-305.451691,0.702,0.70284,0.77672,0.0
504,-107.772751,0.702,0.70277,0.77672,0.0
505,299.864594,0.70209,0.70268,0.77677,0.0
506,214.431671,0.70217,0.70272,0.77676,0.0
507,137.798721,0.70195,0.70249,0.7767,0.0
508,170.150589,0.70192,0.70256,0.7767,0.0
509,-179.205231,0.7023,0.70279,0.77676,0.0
510,-211.745575,0.70221,0.70276,0.77676,0.0
511,198.630066,0.7019,0.70243,0.77667,0.0
512,-207.97467,0.70196,0.70261,0.77676,0.0
513,-315.332031,0.70229,0.7027,0.77678,0.0
514,236.520203,0.70194,0.70268,0.77674,0.0
515,-211.006546,0.70207,0.70246,0.77675,0.0
516,232.271713,0.70197,0.70255,0.77673,0.0
517,-218.634048,0.70206,0.70244,0.77672,0.0
518,325.403687,0.70204,0.70265,0.77672,0.0
519,184.563171,0.70188,0.70254,0.77671,0.0
520,-282.917236,0.70208,0.70258,0.77674,0.0
521,-233.915787,0.70202,0.70248,0.77675,0.0
522,-300.147064,0.70206,0.70235,0.7767,0.0
523,254.05307,0.70192,0.7024,0.77672,0.0
524,-255.124359,0.70169,0.70252,0.77674,0.0
525,-288.561462,0.70188,0.7022,0.77674,0.0
526,199.784973,0.70181,0.70248,0.77675,0.0
