,C,Um,Ur,Ud,C_target
526,-280.417145,0.7078,0.71041,0.77749,0.0
527,154.201828,0.70767,0.71046,0.77745,0.0
528,-319.81073,0.70769,0.71034,0.77738,0.0
529,251.295639,0.70747,0.71032,0.77742,0.0
530,-131.856064,0.70751,0.71028,0.77747,0.0
531,228.496658,0.7073,0.71037,0.77741,0.0
532,-306.426605,0.70739,0.71015,0.77739,0.0
533,-278.352295,0.7075,0.71017,0.77744,0.0
534,243.56955,0.70734,0.71016,0.7774,0.0
535,91.506416,0.7072,0.71012,0.77737,0.0
536,256.232727,0.70722,0.71013,0.77745,0.0
537,346.251862,0.70724,0.71007,0.77738,0.0
538,303.133942,0.70733,0.71007,0.77733,0.0
539,-353.549957,0.70713,0.70984,0.7773,0.0
540,446.087616,0.70704,0.71013,0.77735,0.0
541,-318.469604,0.70715,0.70984,0.77726,0.0
542,224.294144,0.70716,0.70996,0.77733,0.0
543,231.47847,0.70716,0.70985,0.7774,0.0
544,152.459106,0.70727,0.7097,0.77733,0.0
545,418.858063,0.70728,0.70985,0.77721,0.0
546,112.845711,0.70704,0.70989,0.77718,0.0
547,298.077454,0.70714,0.70973,0.77728,0.0
548,192.732208,0.70715,0.70987,0.77731,0.0
549,-208.75354,0.70682,0.71007,0.77746,0.0
550,-349.408417,0.70705,0.70975,0.77735,0.0
551,222.498169,0.70705,0.70957,0.7772,0.0
552,-168.426254,0.70714,0.70972,0.77734,0.0
553,-378.934265,0.70706,0.70969,0.77744,0.0
554,308.703552,0.70708,0.70963,0.77733,0.0
555,-179.142227,0.70696,0.70948,0.77725,0.0
556,326.822144,0.70704,0.70969,0.77733,0.0
557,-129.250305,0.70739,0.70981,0.77745,0.0
558,-236.350861,0.70737,0.70985,0.77749,0.0
559,248.190186,0.70736,0.70993,0.77756,0.0
560,258.449982,0.70706,0.70953,0.77728,0.0
561,298.281097,0.70689,0.70955,0.77717,0.0
562,303.462067,0.70707,0.70979,0.7775,0.0
563,-246.907318,0.70723,0.70974,0.77758,0.0
564,273.634827,0.70704,0.70993,0.77747,0.0
565,229.845947,0.7069,0.70943,0.77734,0.0
566,256.642426,0.70688,0.70961,0.77722,0.0
567,-55.791122,0.70694,0.70955,0.7775,0.0
568,-227.074188,0.70714,0.70964,0.77754,0.0
569,-182.133499,0.70705,0.7098,0.77748,0.0
570,124.150146,0.70708,0.70986,0.77745,0.0
571,-397.257355,0.70713,0.70962,0.77746,0.0
572,329.939636,0.70709,0.70974,0.77747,0.0
573,300.812805,0.70691,0.70962,0.77737,0.0
574,207.197891,0.70682,0.70948,0.77733,0.0
575,-225.33284,0.70679,0.70917,0.77721,0.0
576,276.376251,0.70671,0.70921,0.77732,0.0
577,-261.730621,0.70657,0.70929,0.77724,0.0
578,203.74231,0.70674,0.70923,0.77727,0.0
579,207.027283,0.70662,0.70953,0.77728,0.0
580,93.517372,0.70662,0.70937,0.77728,0.0
581,-306.075226,0.70673,0.70938,0.77729,0.0
582,212.023819,0.70679,0.70918,0.77734,0.0
583,349.10199,0.70658,0.70938,0.77732,0.0
584,156.157944,0.7067,0.70943,0.77731,0.0
585,248.993591,0.70656,0.70925,0.77728,0.0
586,396.952728,0.70681,0.70931,0.77729,0.0
587,-305.120453,0.70685,0.70916,0.77731,0.0
588,-100.076508,0.70666,0.70922,0.77727,0.0
589,256.345734,0.70656,0.70929,0.77728,0.0
590,-314.724731,0.70644,0.7089,0.77709,0.0
591,-69.90255,0.70645,0.70878,0.77712,0.0
592,334.274841,0.70625,0.70871,0.7772,0.0
593,202.423859,0.70651,0.70912,0.77707,0.0
594,-210.696823,0.70638,0.70897,0.77708,0.0
595,327.026398,0.70628,0.70887,0.77709,0.0
596,62.380531,0.70635,0.7089,0.77719,0.0
597,317.045959,0.70627,0.70906,0.77714,0.0
598,-349.26535,0.7061,0.70876,0.7771,0.0
599,391.793762,0.70667,0.70895,0.77734,0.0
600,-192.876389,0.70667,0.7091,0.77723,0.0
601,269.320618,0.70651,0.70921,0.77724,0.0
602,-428.12326,0.70626,0.70912,0.77722,0.0
603,160.779785,0.70649,0.70884,0.77725,0.0
604,-109.255432,0.70627,0.70893,0.77708,0.0
605,391.631927,0.70622,0.70888,0.77712,0.0
606,-278.395355,0.70641,0.7086,0.77724,0.0
607,211.480225,0.70618,0.70876,0.77716,0.0
608,139.868469,0.7062,0.70864,0.77704,0.0
609,-273.780914,0.70627,0.70874,0.77714,0.0
610,294.923126,0.70627,0.70873,0.77716,0.0
611,-218.645432,0.7062,0.70872,0.77709,0.0
612,119.483757,0.7063,0.70888,0.77707,0.0
613,-264.625732,0.70639,0.70863,0.77706,0.0
614,237.519287,0.70631,0.70863,0.77716,0.0
615,337.840698,0.70623,0.70891,0.7772,0.0
616,-398.766449,0.7062,0.70876,0.77717,0.0
617,275.425629,0.70631,0.70869,0.77718,0.0
618,-225.455734,0.70643,0.70871,0.77737,0.0
619,170.006165,0.70639,0.70879,0.77712,0.0
620,-209.152832,0.70634,0.70867,0.77711,0.0
621,425.024048,0.70612,0.70857,0.77707,0.0
622,-256.290833,0.70618,0.7084,0.77705,0.0
623,305.174805,0.70618,0.70864,0.77711,0.0
624,250.758881,0.70605,0.70856,0.77715,0.0
625,-313.762115,0.70643,0.70852,0.7771,0.0
626,121.884354,0.70614,0.70835,0.7771,0.0
627,331.516205,0.70617,0.70849,0.77702,0.0
628,-292.541748,0.70608,0.7086,0.77714,0.0
629,244.081299,0.70635,0.70866,0.77724,0.0
630,-267.15625,0.70598,0.7085,0.77717,0.0
631,-334.141785,0.70625,0.70842,0.7771,0.0
632,197.645859,0.70603,0.70854,0.77713,0.0
633,-173.263214,0.70611,0.70856,0.77714,0.0
634,-390.39566,0.70611,0.70832,0.77719,0.0
635,357.600555,0.70629,0.70851,0.77713,0.0
636,156.143219,0.70605,0.70841,0.77724,0.0
637,-117.384758,0.70628,0.70856,0.77717,0.0
638,273.126709,0.70615,0.70824,0.77713,0.0
639,264.494019,0.70614,0.70835,0.77714,0.0
640,196.460388,0.70605,0.70844,0.77713,0.0
641,302.520172,0.70599,0.70846,0.77716,0.0
642,-419.19162,0.70604,0.70825,0.77724,0.0
643,-71.591019,0.70606,0.7082,0.7772,0.0
644,-320.838806,0.70584,0.70818,0.77721,0.0
645,-333.773804,0.70607,0.70828,0.77717,0.0
646,359.320709,0.70603,0.7081,0.77724,0.0
647,265.229706,0.70635,0.70832,0.77718,0.0
648,324.708649,0.70603,0.70835,0.77708,0.0
649,253.217514,0.70605,0.70802,0.77722,0.0
650,328.437531,0.70582,0.70811,0.7772,0.0
651,226.045181,0.70582,0.70816,0.77718,0.0
652,-244.183563,0.70593,0.70837,0.77705,0.0
653,-224.762177,0.70587,0.70826,0.77707,0.0
654,393.374084,0.70591,0.70803,0.77707,0.0
655,313.165253,0.70593,0.70812,0.77706,0.0
656,-295.525879,0.70583,0.70797,0.77718,0.0
657,-155.567978,0.70585,0.7079,0.77717,0.0
658,94.457626,0.70587,0.7082,0.77723,0.0
659,-323.748566,0.70618,0.70819,0.7772,0.0
660,296.400452,0.70603,0.70851,0.77735,0.0
661,-296.933197,0.70608,0.70821,0.77723,0.0
662,346.166718,0.70624,0.70813,0.77717,0.0
663,-434.174377,0.70612,0.70806,0.77723,0.0
664,-334.36084,0.70615,0.70814,0.77715,0.0
665,151.876648,0.70597,0.70792,0.7771,0.0
666,256.753876,0.70594,0.70796,0.77714,0.0
667,-199.441086,0.70582,0.70783,0.77707,0.0
668,-226.73674,0.70561,0.70792,0.77708,0.0
669,-317.30011,0.70561,0.70791,0.77709,0.0
670,-302.756104,0.7056,0.70796,0.77699,0.0
671,444.012817,0.70572,0.70803,0.7771,0.0
672,341.430481,0.70572,0.70812,0.77702,0.0
673,183.348038,0.70571,0.70794,0.77699,0.0
674,-302.771393,0.70589,0.70791,0.77704,0.0
675,336.60611,0.70573,0.70802,0.77705,0.0
676,-127.731796,0.70564,0.70797,0.77713,0.0
677,-83.950935,0.70577,0.70782,0.77719,0.0
678,-182.634796,0.70582,0.70776,0.77709,0.0
679,257.82724,0.70573,0.70792,0.77714,0.0
680,350.899475,0.70575,0.70805,0.77701,0.0
681,-240.53595,0.70581,0.70786,0.77703,0.0
682,220.178421,0.70569,0.70798,0.77707,0.0
683,-156.741837,0.70568,0.70778,0.77699,0.0
684,466.001373,0.70571,0.70777,0.77706,0.0
685,-319.340485,0.70568,0.70774,0.77707,0.0
686,294.270691,0.70551,0.70777,0.777,0.0
687,207.980927,0.70558,0.70781,0.77712,0.0
688,-294.199829,0.70573,0.70764,0.77702,0.0
689,313.6521,0.70567,0.70781,0.77703,0.0
690,-446.60849,0.7059,0.70761,0.77698,0.0
691,307.955414,0.70585,0.70772,0.77705,0.0
692,-257.933319,0.70552,0.70767,0.77712,0.0
693,150.841797,0.70559,0.70773,0.77697,0.0
694,-297.247345,0.70564,0.70793,0.77707,0.0
695,-126.697418,0.7057,0.7079,0.77697,0.0
696,249.328339,0.70569,0.70787,0.77704,0.0
697,-305.229156,0.70581,0.70782,0.7771,0.0
698,265.109253,0.70564,0.70761,0.77702,0.0
699,274.503784,0.70566,0.70753,0.77699,0.0
700,58.700058,0.70564,0.70771,0.77702,0.0
701,-374.778625,0.70556,0.70758,0.77702,0.0
702,301.500397,0.70549,0.70763,0.77692,0.0
703,-417.782196,0.70554,0.70751,0.777,0.0
704,359.269012,0.7055,0.70748,0.77708,0.0
705,-323.015137,0.70551,0.70765,0.77704,0.0
706,-362.590271,0.70542,0.7076,0.77692,0.0
707,320.717163,0.70549,0.70757,0.77704,0.0
708,162.764099,0.70551,0.7076,0.77705,0.0
709,-386.41803,0.70567,0.70753,0.77706,0.0
710,219.85791,0.70545,0.70758,0.77708,0.0
711,-81.796196,0.70545,0.70749,0.77705,0.0
712,149.814941,0.70553,0.70743,0.77708,0.0
713,-286.999542,0.70542,0.70748,0.77706,0.0
714,202.378098,0.70552,0.70767,0.77703,0.0
715,-162.748108,0.70545,0.70753,0.77702,0.0
716,-217.762482,0.7056,0.70735,0.77698,0.0
717,117.418617,0.7056,0.70756,0.77701,0.0
718,235.697342,0.70564,0.70746,0.77704,0.0
719,-322.269379,0.70555,0.70738,0.777,0.0
720,232.317856,0.7054,0.7074,0.77699,0.0
721,-196.812317,0.70528,0.70739,0.77698,0.0
722,181.401001,0.70551,0.70755,0.77717,0.0
723,-327.24173,0.70559,0.70761,0.77711,0.0
724,222.340256,0.70561,0.70745,0.777,0.0
725,350.465698,0.70548,0.70758,0.77709,0.0
726,-317.966217,0.70549,0.70746,0.77698,0.0
727,182.61348,0.70554,0.70739,0.7771,0.0
728,274.860565,0.70532,0.70742,0.77699,0.0
729,-205.261505,0.70509,0.70725,0.77704,0.0
730,287.883453,0.7053,0.70731,0.77699,0.0
731,258.023651,0.70525,0.70724,0.7769,0.0
732,-260.95343,0.70524,0.70739,0.77698,0.0
733,254.560654,0.70551,0.70713,0.77695,0.0
734,324.611359,0.70551,0.70722,0.7769,0.0
735,277.12149,0.70526,0.70722,0.77699,0.0
736,238.437805,0.70519,0.70714,0.77691,0.0
737,76.135139,0.70545,0.70701,0.77694,0.0
738,204.789139,0.70529,0.70729,0.77695,0.0
739,-316.473724,0.70527,0.70718,0.77691,0.0
740,258.071747,0.70517,0.70705,0.77689,0.0
741,407.973541,0.70517,0.70709,0.7769,0.0
742,270.389984,0.70523,0.70707,0.77692,0.0
743,254.312958,0.70509,0.70721,0.77699,0.0
744,198.980774,0.70503,0.70701,0.77694,0.0
745,373.817047,0.70496,0.70717,0.77705,0.0
746,302.024231,0.70503,0.70727,0.77694,0.0
747,-292.553986,0.70514,0.70714,0.7769,0.0
748,248.883133,0.70521,0.7072,0.77685,0.0
749,181.554092,0.70536,0.70731,0.77687,0.0
750,483.591553,0.70539,0.70716,0.77697,0.0
751,176.884369,0.70522,0.70725,0.77706,0.0
752,-358.941986,0.70527,0.70721,0.77692,0.0
753,-323.357483,0.70518,0.70713,0.77695,0.0
754,-317.165009,0.70498,0.70712,0.77702,0.0
755,-279.054169,0.70533,0.7071,0.77692,0.0
756,128.655441,0.70512,0.70707,0.77705,0.0
757,-232.97612,0.70517,0.7072,0.77693,0.0
758,-355.746796,0.70528,0.70723,0.77699,0.0
759,-176.34613,0.70526,0.70708,0.77697,0.0
760,-113.635933,0.70508,0.70709,0.77686,0.0
761,-350.561584,0.70529,0.70704,0.77699,0.0
762,143.187653,0.70503,0.70715,0.77696,0.0
763,-314.258301,0.70507,0.70702,0.77695,0.0
764,416.950195,0.70513,0.7071,0.77699,0.0
765,182.621841,0.70504,0.70692,0.77697,0.0
766,196.93222,0.7051,0.70691,0.77697,0.0
767,334.493286,0.70508,0.70691,0.77689,0.0
768,-332.514801,0.70494,0.70701,0.77693,0.0
769,-224.70195,0.70486,0.70701,0.77693,0.0
770,-332.362274,0.70513,0.70688,0.777,0.0
771,419.135345,0.70512,0.70715,0.77689,0.0
772,-322.208069,0.70507,0.70689,0.77694,0.0
773,-120.656792,0.70504,0.70715,0.77705,0.0
774,-512.368225,0.70513,0.70685,0.77686,0.0
775,250.983917,0.70514,0.70685,0.77684,0.0
776,201.185211,0.70479,0.70692,0.77691,0.0
777,-297.801331,0.7047,0.70676,0.77686,0.0
778,-202.542328,0.70502,0.70684,0.77688,0.0
779,84.991402,0.70503,0.70702,0.77691,0.0
780,-404.591217,0.7049,0.70674,0.77691,0.0
781,-37.748402,0.70503,0.70675,0.77686,0.0
782,392.903534,0.70497,0.70686,0.77685,0.0
783,-298.341095,0.70501,0.70674,0.77695,0.0
784,-308.578522,0.70481,0.70684,0.77689,0.0
785,341.707336,0.70515,0.70698,0.77692,0.0
786,-361.970703,0.70491,0.70673,0.7769,0.0
787,-299.175079,0.70511,0.70656,0.77696,0.0
788,308.704102,0.70474,0.70674,0.77703,0.0
789,-97.32132,0.70485,0.70681,0.77688,0.0
790,-242.319199,0.70486,0.7067,0.77683,0.0
791,-265.718842,0.70476,0.70662,0.77693,0.0
792,-213.965729,0.70498,0.70673,0.77687,0.0
793,330.343475,0.70485,0.70658,0.77683,0.0
794,395.852783,0.70488,0.70671,0.77694,0.0
795,-401.691406,0.70494,0.70665,0.7769,0.0
796,267.822998,0.70495,0.70663,0.77688,0.0
797,-421.531677,0.70506,0.70686,0.77696,0.0
798,-159.677399,0.70476,0.70648,0.77682,0.0
799,120.564568,0.70499,0.70659,0.77688,0.0
800,-121.275818,0.70493,0.70669,0.77683,0.0
801,-353.650391,0.70488,0.7066,0.77685,0.0
802,-229.918762,0.7046,0.70661,0.77699,0.0
803,-538.852356,0.70482,0.70649,0.77696,0.0
804,469.927399,0.70484,0.70642,0.77681,0.0
805,293.868103,0.70478,0.70661,0.77685,0.0
806,-106.982872,0.70474,0.70632,0.77677,0.0
807,263.74292,0.70486,0.70648,0.77669,0.0
808,-342.514771,0.70476,0.70657,0.7768,0.0
809,257.402649,0.70479,0.70649,0.77686,0.0
810,-296.050781,0.70479,0.70647,0.77687,0.0
811,446.695801,0.70464,0.70644,0.77684,0.0
812,-144.270462,0.70451,0.70616,0.77686,0.0
813,-231.903748,0.70444,0.70631,0.77676,0.0
814,-225.088348,0.70452,0.70616,0.77679,0.0
815,462.300232,0.70461,0.70628,0.7768,0.0
816,195.141418,0.70444,0.7063,0.77671,0.0
817,-274.196777,0.70448,0.70622,0.77673,0.0
818,335.140747,0.70437,0.70635,0.77669,0.0
819,-388.462494,0.70438,0.7063,0.77677,0.0
820,-338.793488,0.7045,0.70621,0.77675,0.0
821,-229.28006,0.70446,0.70621,0.77685,0.0
822,-366.043365,0.70466,0.70621,0.77676,0.0
823,412.794312,0.70469,0.70615,0.77678,0.0
824,-243.546738,0.7047,0.70623,0.7769,0.0
825,-275.061554,0.70477,0.70628,0.77684,0.0
826,286.521057,0.70432,0.70633,0.77681,0.0
827,-198.486481,0.70463,0.70615,0.77675,0.0
828,99.311783,0.70446,0.70606,0.77685,0.0
829,-249.206573,0.70443,0.70609,0.77679,0.0
830,222.275223,0.70451,0.70607,0.77681,0.0
831,-285.180115,0.70448,0.70622,0.77676,0.0
832,-269.603271,0.70453,0.70603,0.77671,0.0
833,535.022888,0.70473,0.70623,0.77678,0.0
834,-343.317841,0.70446,0.70628,0.77669,0.0
835,278.371216,0.70442,0.70603,0.77671,0.0
836,286.018158,0.70435,0.70613,0.77677,0.0
837,-212.856262,0.70426,0.70621,0.77669,0.0
838,193.18811,0.70429,0.70618,0.77683,0.0
839,-386.89978,0.70463,0.70609,0.77675,0.0
840,300.255371,0.70437,0.70591,0.77667,0.0
841,136.95163,0.70417,0.70599,0.77664,0.0
842,-275.360077,0.70443,0.70579,0.77677,0.0
843,-150.363129,0.70439,0.70574,0.77668,0.0
844,445.262054,0.70429,0.70585,0.77668,0.0
845,-433.997559,0.70462,0.7058,0.77668,0.0
846,173.115082,0.70445,0.70592,0.77666,0.0
847,-409.875336,0.70429,0.70596,0.77673,0.0
848,-344.976135,0.70415,0.70587,0.77673,0.0
849,486.545258,0.70424,0.70577,0.77674,0.0
850,-216.121262,0.70444,0.70576,0.77674,0.0
851,-238.927612,0.70439,0.70583,0.77666,0.0
852,-347.474701,0.70413,0.70575,0.77678,0.0
853,295.805511,0.70416,0.70579,0.77673,0.0
854,304.836823,0.70419,0.70577,0.77671,0.0
855,94.189621,0.70396,0.70591,0.77679,0.0
856,-379.357819,0.70415,0.70585,0.77667,0.0
857,-66.366913,0.70417,0.70571,0.77664,0.0
858,145.292374,0.70424,0.70572,0.7767,0.0
859,-468.916473,0.70417,0.70564,0.7767,0.0
860,-129.89003,0.70411,0.70571,0.77675,0.0
861,372.996033,0.70406,0.70586,0.77665,0.0
862,-140.822418,0.70407,0.70568,0.77663,0.0
863,-316.404419,0.70417,0.7057,0.77669,0.0
864,-318.299316,0.70414,0.70573,0.77666,0.0
865,-387.825836,0.70404,0.70566,0.77672,0.0
866,240.374023,0.70398,0.7057,0.77666,0.0
867,354.632507,0.70402,0.70559,0.77679,0.0
868,-174.491089,0.70402,0.70547,0.77672,0.0
869,170.266815,0.704,0.70551,0.77674,0.0
870,-293.70871,0.7043,0.70565,0.77679,0.0
871,-208.81897,0.7044,0.70561,0.77655,0.0
872,-392.830566,0.70408,0.70548,0.77667,0.0
873,405.611908,0.70397,0.70536,0.77673,0.0
874,-362.653442,0.70405,0.70542,0.77663,0.0
875,402.344818,0.70408,0.7056,0.77674,0.0
876,-326.821777,0.704,0.70547,0.77665,0.0
877,-206.373688,0.70406,0.7055,0.77667,0.0
878,261.222473,0.70401,0.70565,0.77664,0.0
879,-140.479263,0.70407,0.70535,0.77663,0.0
880,230.784607,0.70421,0.70524,0.77661,0.0
881,426.685455,0.70406,0.70525,0.77658,0.0
882,-372.819916,0.70396,0.70556,0.77668,0.0
883,-529.151978,0.70397,0.70541,0.77659,0.0
884,-369.639648,0.70411,0.70524,0.77657,0.0
885,450.714966,0.70388,0.70546,0.77655,0.0
886,186.927719,0.70383,0.70541,0.77667,0.0
887,108.217247,0.70397,0.70526,0.77672,0.0
888,533.320923,0.70397,0.70541,0.77658,0.0
889,360.291687,0.70387,0.7054,0.77669,0.0
890,283.784027,0.70394,0.70531,0.77683,0.0
891,463.891479,0.70411,0.70546,0.77655,0.0
892,202.713394,0.70381,0.70536,0.77657,0.0
893,360.025909,0.70393,0.70517,0.7767,0.0
894,236.320938,0.7039,0.7052,0.77675,0.0
895,406.2612,0.70389,0.70537,0.77667,0.0
896,-463.790161,0.70376,0.70505,0.77669,0.0
897,261.65979,0.70402,0.70524,0.77662,0.0
898,-451.94458,0.70389,0.70503,0.77676,0.0
899,547.631958,0.70382,0.7052,0.77661,0.0
900,-375.297607,0.70391,0.70511,0.77655,0.0
901,-246.218628,0.70379,0.70496,0.77653,0.0
902,-131.516708,0.70367,0.70511,0.77671,0.0
903,402.526825,0.70386,0.70526,0.77663,0.0
904,-459.686554,0.70364,0.70505,0.77669,0.0
905,454.38559,0.70385,0.70501,0.77662,0.0
906,284.629944,0.70381,0.70522,0.77668,0.0
907,-501.109283,0.70364,0.7049,0.77665,0.0
908,210.565842,0.70368,0.70507,0.77656,0.0
909,-214.024902,0.70379,0.70496,0.77652,0.0
910,327.162689,0.70368,0.70497,0.77659,0.0
911,-231.259018,0.70376,0.7049,0.77658,0.0
912,378.687531,0.70359,0.7049,0.77666,0.0
913,-88.127426,0.7034,0.70489,0.77658,0.0
914,-338.290375,0.70358,0.70482,0.77656,0.0
915,186.513458,0.70363,0.70497,0.77655,0.0
916,-93.278358,0.70347,0.70481,0.77666,0.0
917,-214.796371,0.7039,0.70495,0.77656,0.0
918,218.632507,0.70384,0.70496,0.77664,0.0
919,-473.131744,0.70348,0.70496,0.7765,0.0
920,502.983917,0.70358,0.70489,0.77663,0.0
921,-224.990143,0.70352,0.70491,0.77668,0.0
922,270.485107,0.70362,0.70486,0.77662,0.0
923,365.946075,0.70337,0.70505,0.77659,0.0
924,-238.86171,0.70366,0.70487,0.77649,0.0
925,423.358368,0.70342,0.70489,0.77652,0.0
926,-276.40152,0.70355,0.70474,0.77648,0.0
927,336.302338,0.7037,0.70479,0.77657,0.0
928,95.934158,0.7036,0.70479,0.77648,0.0
929,179.742233,0.70367,0.70471,0.77664,0.0
930,114.379974,0.70338,0.70488,0.7765,0.0
931,-421.399017,0.70355,0.70454,0.77653,0.0
932,-173.609329,0.70338,0.70471,0.77653,0.0
933,182.947495,0.70316,0.70464,0.77662,0.0
934,318.917053,0.70365,0.70481,0.77657,0.0
935,-202.476608,0.70337,0.70477,0.77651,0.0
936,355.635925,0.70348,0.70477,0.77663,0.0
937,220.332809,0.70327,0.70462,0.77663,0.0
938,-375.947174,0.70335,0.70459,0.77654,0.0
939,383.008942,0.70362,0.70459,0.7765,0.0
940,255.866028,0.70368,0.7046,0.77661,0.0
941,398.096039,0.7035,0.70466,0.77655,0.0
942,375.601227,0.70326,0.70481,0.77643,0.0
943,-396.204285,0.70352,0.70433,0.77656,0.0
944,459.224884,0.70356,0.70472,0.77653,0.0
945,-383.213867,0.70336,0.70445,0.77637,0.0
946,169.406036,0.70338,0.70446,0.77652,0.0
947,66.333267,0.70336,0.70445,0.77661,0.0
948,-315.821198,0.70339,0.70459,0.77665,0.0
949,-399.356934,0.70338,0.70463,0.77662,0.0
950,-172.49205,0.70328,0.70441,0.77651,0.0
951,287.168884,0.70332,0.70428,0.77646,0.0
952,266.584045,0.70316,0.70432,0.7765,0.0
953,-336.676697,0.70337,0.70445,0.77666,0.0
954,-172.290024,0.70338,0.70444,0.77659,0.0
955,-194.599915,0.70345,0.7042,0.77655,0.0
956,-383.547485,0.70331,0.70444,0.77652,0.0
957,-146.237427,0.70331,0.70447,0.77649,0.0
958,433.289032,0.70323,0.70447,0.77649,0.0
959,250.312271,0.70322,0.70456,0.77654,0.0
960,290.81012,0.70328,0.70441,0.77651,0.0
961,-213.055878,0.70327,0.70446,0.77656,0.0
962,288.749176,0.70319,0.70447,0.77648,0.0
963,298.363617,0.70303,0.70441,0.77643,0.0
964,278.495209,0.70338,0.70452,0.77637,0.0
965,-138.698532,0.703,0.70427,0.77643,0.0
966,156.113495,0.70312,0.70432,0.77645,0.0
967,-224.010681,0.70322,0.70439,0.77638,0.0
968,296.095276,0.70316,0.70422,0.77656,0.0
969,-306.031799,0.70309,0.7042,0.77653,0.0
970,170.889008,0.70324,0.70434,0.77652,0.0
971,498.838684,0.70324,0.70431,0.77654,0.0
972,-315.162933,0.70302,0.70426,0.7765,0.0
973,-345.241302,0.70315,0.7043,0.77642,0.0
974,-482.474426,0.7032,0.70438,0.7764,0.0
975,-146.165863,0.70339,0.70418,0.77641,0.0
976,350.507996,0.70312,0.70432,0.77641,0.0
977,-136.235031,0.70292,0.70416,0.7765,0.0
978,-208.201569,0.70321,0.70407,0.77634,0.0
979,-163.242966,0.70283,0.70411,0.77647,0.0
980,376.114716,0.70299,0.70408,0.77648,0.0
981,-316.883636,0.70294,0.70409,0.77642,0.0
982,43.444962,0.70301,0.70415,0.77649,0.0
983,-304.586578,0.70302,0.704,0.77635,0.0
984,86.211082,0.70312,0.70396,0.77644,0.0
985,-180.519424,0.70304,0.70406,0.77652,0.0
986,-292.488617,0.70313,0.70402,0.77636,0.0
987,-313.074951,0.70323,0.70406,0.77645,0.0
988,214.488571,0.70312,0.70382,0.77648,0.0
989,297.924805,0.70273,0.70413,0.77642,0.0
990,-186.905609,0.70299,0.70403,0.77636,0.0
991,233.226929,0.70302,0.70411,0.7764,0.0
992,251.108322,0.70323,0.70392,0.77642,0.0
993,-345.704346,0.70308,0.70378,0.77643,0.0
994,96.868919,0.70301,0.70389,0.77641,0.0
995,240.550934,0.70293,0.70386,0.77638,0.0
996,-387.566803,0.70277,0.70384,0.7764,0.0
997,-269.019165,0.7029,0.70378,0.77639,0.0
998,-179.787903,0.7029,0.70389,0.77633,0.0
999,262.792542,0.70303,0.70398,0.77638,0.0
1000,363.364471,0.70298,0.70391,0.77643,0.0
1001,-200.360947,0.70288,0.70383,0.77637,0.0
1002,321.041016,0.7028,0.70386,0.77645,0.0
1003,-214.0168,0.70281,0.70376,0.77643,0.0
1004,383.273529,0.70299,0.70379,0.77643,0.0
1005,-364.500427,0.70306,0.70356,0.77632,0.0
1006,320.601166,0.70277,0.70383,0.77648,0.0
1007,-99.537483,0.70296,0.70368,0.77645,0.0
1008,339.717255,0.70272,0.70383,0.77643,0.0
1009,290.088959,0.70269,0.7037,0.77635,0.0
1010,390.451569,0.70282,0.70391,0.77643,0.0
1011,310.420807,0.703,0.70393,0.77643,0.0
1012,-395.452576,0.70286,0.70356,0.77634,0.0
1013,290.611816,0.70288,0.70377,0.77642,0.0
1014,412.496185,0.70275,0.70379,0.77646,0.0
1015,177.974731,0.70287,0.70342,0.77635,0.0
1016,498.176239,0.70268,0.70378,0.7764,0.0
1017,-543.280029,0.70274,0.70367,0.77635,0.0
1018,-294.297943,0.70302,0.70365,0.77639,0.0
1019,534.088745,0.70265,0.70341,0.77647,0.0
1020,373.559998,0.70255,0.70364,0.7764,0.0
1021,-404.571472,0.70248,0.70363,0.77628,0.0
1022,197.448746,0.70252,0.70351,0.77635,0.0
1023,-420.960541,0.7028,0.70339,0.77629,0.0
1024,432.608551,0.70283,0.70357,0.77637,0.0
1025,-193.928223,0.7027,0.70353,0.77642,0.0
1026,-401.605957,0.70276,0.70352,0.77627,0.0
1027,222.490494,0.70271,0.70344,0.77636,0.0
1028,-309.852753,0.70273,0.70339,0.77638,0.0
1029,75.56842,0.70276,0.70359,0.77647,0.0
1030,-189.50209,0.70253,0.70338,0.77631,0.0
1031,494.963745,0.70273,0.7035,0.77638,0.0
1032,-518.453735,0.70294,0.70338,0.77629,0.0
1033,262.654877,0.70266,0.70339,0.77631,0.0
1034,171.43811,0.70265,0.70342,0.77636,0.0
1035,-94.707626,0.70261,0.70335,0.77632,0.0
1036,-308.318787,0.70258,0.70351,0.77637,0.0
1037,-296.229218,0.70272,0.70368,0.77637,0.0
1038,-428.194794,0.70265,0.70344,0.77638,0.0
1039,-201.943863,0.70261,0.70343,0.77643,0.0
1040,191.56926,0.70271,0.70328,0.77628,0.0
1041,-56.46402,0.70266,0.70353,0.77635,0.0
1042,-167.793808,0.70255,0.70342,0.77634,0.0
1043,341.967987,0.70271,0.70323,0.77633,0.0
1044,309.598633,0.70285,0.7035,0.77637,0.0
1045,-138.80748,0.70265,0.70334,0.77629,0.0
1046,253.274811,0.70248,0.70324,0.77645,0.0
1047,-175.067184,0.70251,0.70342,0.77627,0.0
1048,-489.531708,0.70248,0.70332,0.77644,0.0
1049,-349.964813,0.70256,0.70337,0.77635,0.0
1050,355.7677,0.70254,0.70329,0.77636,0.0
1051,-345.00473,0.70256,0.70317,0.7764,0.0
