,C,Um,Ur,Ud,C_target
526,230.336411,0.69537,0.69351,0.77537,500.0
527,-236.891159,0.69518,0.69341,0.77534,500.0
528,377.801544,0.69501,0.69335,0.7753,500.0
529,328.559998,0.69505,0.6931,0.77529,500.0
530,289.251465,0.69517,0.69309,0.77533,500.0
531,246.182053,0.69527,0.6932,0.77532,500.0
532,-235.293365,0.69503,0.69331,0.77534,500.0
533,-338.301117,0.69498,0.69323,0.77522,500.0
534,272.101654,0.69493,0.69318,0.77531,500.0
535,-239.243423,0.69499,0.69325,0.77529,500.0
536,-313.416931,0.69484,0.69319,0.77534,500.0
537,355.141205,0.69461,0.69316,0.77521,500.0
538,188.799393,0.69509,0.69301,0.77527,500.0
539,265.965515,0.69492,0.69298,0.77529,500.0
540,-114.760406,0.69464,0.69299,0.77524,500.0
541,231.597153,0.6947,0.69317,0.77528,500.0
542,-181.366547,0.695,0.69289,0.77536,500.0
543,303.012085,0.69495,0.69313,0.7753,500.0
544,-373.868103,0.69489,0.69279,0.77521,500.0
545,405.775604,0.69478,0.69305,0.77531,500.0
546,-298.851379,0.6948,0.69273,0.77526,500.0
547,-286.873932,0.69466,0.69282,0.77524,500.0
548,282.873291,0.69492,0.693,0.77523,500.0
549,192.125992,0.6946,0.69288,0.77519,500.0
550,138.645203,0.69463,0.69251,0.77518,500.0
551,390.004395,0.69485,0.69271,0.77529,500.0
552,-425.500946,0.69472,0.69267,0.77521,500.0
553,397.5578,0.69453,0.69272,0.77521,500.0
554,141.897949,0.69466,0.69256,0.77519,500.0
555,291.129547,0.69449,0.69268,0.77521,500.0
556,-219.273514,0.69473,0.6925,0.77523,500.0
557,387.202087,0.69488,0.69262,0.77525,500.0
558,161.322556,0.6945,0.69236,0.77523,500.0
559,-266.283386,0.69431,0.69239,0.7753,500.0
560,280.542511,0.6947,0.69242,0.77518,500.0
561,386.984833,0.69456,0.69239,0.77525,500.0
562,202.796417,0.69459,0.69238,0.77519,500.0
563,-227.942673,0.69438,0.69246,0.77516,500.0
564,192.793716,0.69445,0.69246,0.77518,500.0
565,430.990601,0.69435,0.69226,0.77517,500.0
566,-515.859131,0.69437,0.69235,0.77522,500.0
567,433.111603,0.69441,0.69211,0.77515,500.0
568,-340.010956,0.69435,0.69203,0.77517,500.0
569,-204.061279,0.69421,0.69189,0.77512,500.0
570,-268.448608,0.69416,0.69192,0.77511,500.0
571,-109.567604,0.69418,0.69218,0.77509,500.0
572,-399.963715,0.69444,0.69229,0.77515,500.0
573,-275.893372,0.69432,0.69203,0.77515,500.0
574,179.159775,0.69417,0.69215,0.77516,500.0
575,-389.540253,0.69402,0.69225,0.7751,500.0
576,-275.68219,0.69414,0.69176,0.77509,500.0
577,-193.388046,0.69432,0.69189,0.77516,500.0
578,-281.497986,0.69441,0.69196,0.77517,500.0
579,-175.05801400000001,0.6943,0.69196,0.77511,500.0
580,-334.197021,0.69433,0.69181,0.77504,500.0
581,323.560211,0.69416,0.69194,0.7751,500.0
582,-453.892792,0.69426,0.69189,0.77514,2000.0
583,-237.530197,0.69394,0.6918,0.77513,2000.0
584,453.462555,0.69412,0.69178,0.77506,2000.0
585,-379.69696,0.69412,0.6918,0.77516,2000.0
586,147.432358,0.69408,0.69175,0.77511,2000.0
587,277.433411,0.69402,0.69189,0.77508,2000.0
588,-400.373108,0.69387,0.69176,0.77503,2000.0
589,305.012848,0.69406,0.6915,0.77505,2000.0
590,-199.339386,0.69381,0.69161,0.77516,2000.0
591,326.878204,0.69376,0.69159,0.77505,2000.0
592,166.340317,0.69419,0.69169,0.77501,2000.0
593,-271.074371,0.69408,0.6917,0.77515,2000.0
594,-115.689957,0.69422,0.69154,0.77506,2000.0
595,140.510025,0.69402,0.69165,0.77512,2000.0
596,241.07164,0.69384,0.69152,0.7751,2000.0
597,-236.66217,0.694,0.69167,0.77511,2000.0
598,-449.952423,0.69407,0.69154,0.77513,2000.0
599,290.942169,0.69402,0.69146,0.77516,2000.0
600,266.762421,0.69395,0.69165,0.77508,2000.0
601,297.043213,0.69377,0.69129,0.77494,2000.0
602,-164.457855,0.69382,0.69133,0.77502,2000.0
603,-396.367706,0.69384,0.69125,0.77503,2000.0
604,-60.2099,0.69368,0.69141,0.77498,2000.0
605,379.298248,0.6938,0.69136,0.77497,2000.0
606,438.212616,0.69371,0.69128,0.77492,2000.0
607,-199.897858,0.6936,0.69144,0.77501,2000.0
608,-397.999878,0.6935,0.69116,0.77499,2000.0
609,90.249519,0.69373,0.69132,0.77505,2000.0
610,-161.883835,0.69382,0.69113,0.77511,2000.0
611,-295.275116,0.69355,0.69119,0.77505,2000.0
612,362.41333,0.69357,0.69102,0.775,2000.0
613,327.862152,0.69357,0.69114,0.77499,2000.0
614,383.260986,0.6934,0.69102,0.77497,2000.0
615,270.956848,0.69319,0.6912,0.77501,2000.0
616,-489.728821,0.69359,0.69101,0.77494,2000.0
617,206.07016,0.69321,0.69106,0.77495,2000.0
618,-187.46347,0.69311,0.69082,0.77499,2000.0
619,173.22049,0.69291,0.69095,0.77502,2000.0
620,269.591858,0.69321,0.69096,0.77504,2000.0
621,441.728729,0.69308,0.69103,0.77495,2000.0
622,-182.341476,0.69288,0.69103,0.77499,2000.0
623,-59.405296,0.69302,0.69076,0.77501,2000.0
624,36.809074,0.69283,0.69077,0.775,2000.0
625,10.068177,0.69268,0.69085,0.77488,2000.0
626,-334.845978,0.69252,0.69078,0.77495,2000.0
627,-256.420807,0.69259,0.69069,0.77504,2000.0
628,168.868408,0.69262,0.6905,0.775,2000.0
629,217.80098,0.6924,0.69054,0.77495,2000.0
630,-319.905426,0.69223,0.69044,0.77506,2000.0
631,-231.726318,0.69213,0.69063,0.77495,2000.0
632,-247.939896,0.69203,0.69045,0.7749,2000.0
633,-75.499687,0.69216,0.69039,0.77495,2000.0
634,65.865669,0.69209,0.69041,0.77493,2000.0
635,326.8638,0.69209,0.6905,0.775,2000.0
636,-298.845551,0.6919,0.69042,0.77486,2000.0
637,390.690277,0.69202,0.69061,0.77491,2000.0
638,-399.881531,0.69187,0.6905,0.77497,2000.0
639,469.780182,0.69182,0.69045,0.77492,2000.0
640,390.590851,0.69191,0.69031,0.77493,2000.0
641,231.655609,0.69159,0.69035,0.77483,2000.0
642,-125.950783,0.69187,0.69038,0.77486,2000.0
643,-197.385666,0.69163,0.69027,0.77492,2000.0
644,-193.601044,0.6916,0.69009,0.7749,2000.0
645,271.376617,0.69154,0.69001,0.77493,2000.0
646,-260.98819,0.6915,0.69027,0.77494,2000.0
647,-235.58075,0.69165,0.69039,0.7749,2000.0
648,270.790894,0.69142,0.6901,0.77488,2000.0
649,-432.22467,0.69123,0.68997,0.77485,2000.0
650,300.966705,0.69138,0.69003,0.77487,2000.0
651,-306.260803,0.69124,0.69005,0.77484,2000.0
652,-116.489517,0.69127,0.69,0.77493,2000.0
653,353.10849,0.69124,0.69007,0.77493,2000.0
654,-54.456963,0.69116,0.68991,0.77479,2000.0
655,396.292084,0.69116,0.68996,0.77482,2000.0
656,-275.490967,0.69104,0.68994,0.77479,2000.0
657,-97.888405,0.69091,0.68993,0.7748,2000.0
658,-227.977692,0.69082,0.68997,0.77486,2000.0
659,297.296997,0.6911,0.68994,0.77483,2000.0
660,394.094025,0.69091,0.68984,0.77483,2000.0
661,-364.819946,0.69082,0.68977,0.77483,2000.0
662,-221.474564,0.69095,0.68992,0.77486,2000.0
663,-319.794678,0.69079,0.69002,0.77488,2000.0
664,-202.694626,0.69055,0.68997,0.77489,2000.0
665,270.889465,0.69064,0.68986,0.77482,2000.0
666,193.940079,0.69062,0.68962,0.77481,2000.0
667,253.526199,0.6906,0.68963,0.77481,2000.0
668,-343.168243,0.69055,0.68983,0.77483,2000.0
669,296.625946,0.69041,0.68956,0.77482,2000.0
670,-386.852264,0.69058,0.68946,0.77481,2000.0
671,269.702637,0.69045,0.68935,0.77484,2000.0
672,-298.167511,0.69033,0.68957,0.77478,2000.0
673,-257.127594,0.6903,0.68975,0.77483,2000.0
674,-289.332855,0.69061,0.68956,0.7748,2000.0
675,-338.657166,0.69022,0.68947,0.77473,2000.0
676,-159.075607,0.6904,0.68938,0.77477,2000.0
677,543.102966,0.69038,0.68959,0.77484,2000.0
678,-339.152527,0.6905,0.68945,0.7748,2000.0
679,125.211723,0.69043,0.68934,0.77481,2000.0
680,329.581787,0.69012,0.68935,0.77478,2000.0
681,-286.66214,0.69038,0.68912,0.77475,2000.0
682,297.526031,0.69033,0.68939,0.77475,2000.0
683,71.633759,0.69028,0.68931,0.77481,2000.0
684,-144.20015,0.69034,0.68918,0.77484,2000.0
685,-379.634613,0.69002,0.68916,0.77474,2000.0
686,262.730896,0.69003,0.68906,0.77477,2000.0
687,-376.748871,0.69004,0.68915,0.77472,2000.0
688,-200.751556,0.69,0.68889,0.77482,2000.0
689,323.023346,0.68999,0.68909,0.77478,2000.0
690,-424.552643,0.68957,0.68913,0.7747,2000.0
691,-389.307098,0.68985,0.68901,0.77478,2000.0
692,-396.286713,0.68996,0.68905,0.77475,2000.0
693,-165.794128,0.68987,0.68883,0.7747,2000.0
694,165.848969,0.68981,0.68893,0.77474,2000.0
695,197.808456,0.68982,0.6891,0.77469,2000.0
696,168.810135,0.68989,0.6891,0.77476,2000.0
697,-268.249176,0.6898,0.68921,0.77473,2000.0
698,344.779175,0.68972,0.68908,0.77481,2000.0
699,216.794785,0.68964,0.68926,0.77476,2000.0
700,-420.587646,0.6898,0.6891,0.77465,2000.0
701,108.551613,0.68954,0.68898,0.77474,2000.0
702,-262.245972,0.68983,0.68879,0.77474,2000.0
703,180.189102,0.68965,0.68899,0.77476,2000.0
704,-532.737488,0.68968,0.68899,0.77467,2000.0
705,399.30658,0.68964,0.6888,0.7747,2000.0
706,-258.518829,0.68966,0.68881,0.77474,2000.0
707,359.051056,0.68972,0.6889,0.77466,2000.0
708,-431.07019,0.68943,0.68896,0.77472,2000.0
709,-135.059235,0.68949,0.68898,0.77475,2000.0
710,-367.769501,0.68961,0.689,0.77473,2000.0
711,-335.121063,0.68942,0.68886,0.77471,2000.0
712,262.252533,0.68916,0.68886,0.77474,2000.0
713,272.301117,0.68948,0.68879,0.77472,2000.0
714,249.662094,0.68949,0.68891,0.77478,2000.0
715,137.379959,0.68947,0.68888,0.77468,2000.0
716,315.186279,0.68943,0.6889,0.77475,2000.0
717,193.487091,0.68939,0.68897,0.77466,2000.0
718,-240.775589,0.68924,0.68874,0.77465,2000.0
719,-233.281464,0.6893,0.68866,0.77474,2000.0
720,124.650505,0.68947,0.68868,0.77464,2000.0
721,416.562378,0.68918,0.68895,0.77472,2000.0
722,-404.952484,0.68933,0.68879,0.77472,2000.0
723,437.921997,0.68939,0.6888,0.77468,2000.0
724,-365.056732,0.68938,0.6886,0.77473,2000.0
725,29.222668,0.6895,0.68863,0.77465,2000.0
726,264.705292,0.6893,0.68875,0.77461,2000.0
727,-69.012604,0.6893,0.68861,0.77462,2000.0
728,174.23143,0.68934,0.68859,0.77471,2000.0
729,-319.345245,0.68938,0.68856,0.7747,2000.0
730,286.234253,0.68929,0.6887,0.77466,2000.0
731,-433.524475,0.68911,0.68864,0.77473,2000.0
732,-375.492676,0.68942,0.68867,0.77473,2000.0
733,413.394073,0.68911,0.6887,0.77471,2000.0
734,-478.271118,0.68934,0.68867,0.7747,2000.0
735,-192.316299,0.68938,0.68864,0.77473,2000.0
736,301.155762,0.68921,0.68845,0.77469,2000.0
737,209.508331,0.6891,0.68836,0.77466,2000.0
738,277.419952,0.68914,0.6885,0.77465,2000.0
739,-66.603867,0.68915,0.68855,0.7746,2000.0
740,-323.949249,0.689,0.68841,0.7747,2000.0
741,470.840271,0.68898,0.68838,0.77464,2000.0
742,558.052368,0.68927,0.68836,0.77468,2000.0
743,298.789978,0.6893,0.68842,0.7746,2000.0
744,277.119049,0.68916,0.68862,0.77472,2000.0
745,-46.648544,0.68915,0.6884,0.77461,2000.0
746,282.788574,0.68918,0.68839,0.77463,2000.0
747,-386.216278,0.68913,0.68846,0.77465,2000.0
748,303.029541,0.68906,0.68839,0.77475,2000.0
749,338.949463,0.6889,0.68824,0.77463,2000.0
750,255.060364,0.68902,0.68849,0.77461,2000.0
751,-360.636383,0.68897,0.6883,0.77465,2000.0
752,266.970764,0.68915,0.6883,0.7747,2000.0
753,188.183289,0.68896,0.68841,0.77466,2000.0
754,-361.103302,0.68906,0.6883,0.77463,2000.0
755,202.666733,0.68915,0.68838,0.77464,2000.0
756,-209.937042,0.68895,0.6883,0.77465,2000.0
757,159.209488,0.68897,0.68845,0.77463,2000.0
758,-394.434906,0.689,0.68827,0.77465,2000.0
759,-309.525909,0.68897,0.6883,0.77468,2000.0
760,-93.676079,0.68894,0.68821,0.77462,2000.0
761,347.764465,0.68901,0.68831,0.77462,2000.0
762,221.033691,0.68877,0.6884,0.77461,2000.0
763,-186.224625,0.68889,0.68822,0.77463,2000.0
764,-218.450211,0.68882,0.68819,0.77464,2000.0
765,-160.377289,0.68877,0.68796,0.77456,2000.0
766,535.230713,0.68884,0.6882,0.77462,2000.0
767,-317.08548,0.68887,0.68834,0.77462,2000.0
768,424.308472,0.68881,0.6883,0.77464,2000.0
769,-401.235291,0.68868,0.68813,0.77464,2000.0
770,426.475281,0.68883,0.6881,0.77459,2000.0
771,398.25946,0.68879,0.6881,0.77468,2000.0
772,-372.936768,0.68872,0.68829,0.77455,2000.0
773,259.87915,0.68881,0.68815,0.77472,2000.0
774,455.809387,0.68876,0.68819,0.77468,2000.0
775,-320.717194,0.68869,0.68801,0.7746,2000.0
776,465.871368,0.68873,0.68804,0.77471,2000.0
777,-348.182251,0.68884,0.688,0.77472,2000.0
778,-305.460693,0.68859,0.68808,0.77459,2000.0
779,-181.110718,0.68884,0.6878,0.77464,2000.0
780,196.959488,0.68874,0.68797,0.77455,2000.0
781,-445.377014,0.68859,0.68786,0.77456,2000.0
782,200.734711,0.68875,0.68798,0.77461,2000.0
783,313.584442,0.68862,0.68801,0.77459,2000.0
784,240.340179,0.68868,0.68793,0.77463,2000.0
785,161.502731,0.68863,0.68796,0.77467,2000.0
786,185.744064,0.68858,0.68775,0.77454,2000.0
787,560.09668,0.68839,0.68767,0.77448,2000.0
788,148.196686,0.68858,0.68774,0.7745,2000.0
789,268.665436,0.68849,0.68791,0.77457,2000.0
790,-420.185425,0.68847,0.68774,0.77462,2000.0
791,75.695313,0.68873,0.68774,0.77458,2000.0
792,-164.531586,0.68825,0.6877,0.7746,2000.0
793,320.171265,0.68825,0.68759,0.7746,2000.0
794,-288.680084,0.68863,0.68769,0.77462,2000.0
795,-265.575134,0.68825,0.68764,0.77458,2000.0
796,91.704803,0.68829,0.68763,0.77459,2000.0
797,-460.349792,0.6883,0.68755,0.77452,2000.0
798,302.958893,0.6883,0.68758,0.7745,2000.0
799,-234.190094,0.68849,0.6875,0.77454,2000.0
800,-425.433472,0.68841,0.68764,0.77449,2000.0
801,539.378052,0.68845,0.68756,0.77453,2000.0
802,-359.428253,0.68831,0.68744,0.77457,2000.0
803,-291.948029,0.68801,0.68743,0.77459,2000.0
804,116.413589,0.68811,0.68752,0.7745,2000.0
805,259.775757,0.6884,0.68757,0.7745,2000.0
806,-137.615738,0.68845,0.68751,0.77448,2000.0
807,233.149872,0.68827,0.68748,0.77456,2000.0
808,309.171082,0.68806,0.68741,0.77445,2000.0
809,392.428345,0.68817,0.68719,0.77443,2000.0
810,336.75177,0.68807,0.68726,0.77443,2000.0
811,206.926422,0.68841,0.68731,0.77455,2000.0
812,275.3526,0.6883,0.68744,0.77462,2000.0
813,307.27887,0.68813,0.6875,0.77447,2000.0
814,146.309036,0.68826,0.68746,0.77454,2000.0
815,-168.147507,0.68821,0.68737,0.77461,2000.0
816,-240.475113,0.68826,0.68711,0.77449,2000.0
817,-441.30365,0.68824,0.68715,0.77456,2000.0
818,-275.5625,0.68823,0.68745,0.77444,2000.0
819,-125.977821,0.6882,0.68733,0.77447,2000.0
820,-330.366364,0.68815,0.68734,0.77462,2000.0
821,-196.611145,0.68823,0.68729,0.77447,2000.0
822,-164.711044,0.68802,0.68741,0.77448,2000.0
823,-170.757095,0.68789,0.68723,0.77458,2000.0
824,309.125336,0.68803,0.68718,0.77453,2000.0
825,218.817978,0.68821,0.68708,0.77453,2000.0
826,392.646332,0.68801,0.68711,0.77453,2000.0
827,-354.849854,0.68836,0.68717,0.77454,2000.0
828,-206.712921,0.6881,0.68728,0.77446,2000.0
829,-348.789886,0.688,0.68722,0.77445,2000.0
830,391.546967,0.68818,0.68733,0.77453,2000.0
831,-480.378265,0.68789,0.68709,0.77443,2000.0
832,601.736572,0.68769,0.68717,0.77451,2000.0
833,-356.548187,0.68791,0.68739,0.77446,2000.0
834,375.740814,0.68824,0.68712,0.77452,2000.0
835,-381.024933,0.68798,0.68711,0.77441,2000.0
836,-202.731903,0.68818,0.6871,0.77454,2000.0
837,-223.063095,0.68805,0.687,0.77444,2000.0
838,300.993591,0.68789,0.68692,0.77442,2000.0
839,-223.38121,0.68802,0.68691,0.77442,2000.0
840,402.393829,0.68786,0.6871,0.7745,2000.0
841,-248.472595,0.68785,0.6869,0.77451,2000.0
842,-409.869781,0.6879,0.68697,0.77443,2000.0
843,-203.213837,0.68781,0.6871,0.77442,2000.0
844,210.900864,0.68794,0.68682,0.7744,2000.0
845,592.500671,0.68794,0.6868,0.77442,2000.0
846,205.645248,0.68763,0.68675,0.77442,2000.0
847,-249.24765,0.6877,0.68669,0.77442,2000.0
848,-284.530884,0.68786,0.68682,0.77439,2000.0
849,-317.199432,0.68785,0.6869,0.77446,2000.0
850,186.999191,0.68771,0.68699,0.77436,2000.0
851,-296.188934,0.6876,0.68678,0.77439,2000.0
852,-206.624435,0.68768,0.68685,0.77443,2000.0
853,320.706848,0.68761,0.68689,0.77447,2000.0
854,-335.98584,0.68745,0.68695,0.77454,2000.0
855,403.693604,0.68783,0.68692,0.77444,2000.0
856,-362.634674,0.6878,0.68683,0.7744,2000.0
857,104.743919,0.68801,0.68685,0.7744,2000.0
858,-209.485321,0.68782,0.68696,0.7745,2000.0
859,-170.348297,0.68767,0.68676,0.77448,2000.0
860,-221.514984,0.68758,0.68664,0.7743,2000.0
861,288.349548,0.68767,0.68651,0.77429,2000.0
862,-247.887146,0.68763,0.68668,0.77438,2000.0
863,-483.539612,0.68765,0.68665,0.77434,2000.0
864,-541.709778,0.6877,0.68677,0.77444,2000.0
865,340.031769,0.68757,0.68676,0.77444,2000.0
866,292.408234,0.68759,0.68665,0.77431,2000.0
867,241.151459,0.68763,0.68656,0.77436,2000.0
868,-328.644318,0.68753,0.68638,0.77436,2000.0
869,171.864349,0.68741,0.6865,0.77435,2000.0
870,296.311066,0.68749,0.68645,0.77427,2000.0
871,211.927322,0.68742,0.68658,0.77445,2000.0
872,516.097717,0.68749,0.68662,0.77433,2000.0
873,-251.425369,0.68733,0.68644,0.77441,2000.0
874,278.91568,0.68758,0.68663,0.77438,2000.0
875,-167.214233,0.6874,0.68663,0.77434,2000.0
876,198.061401,0.68782,0.68652,0.77437,2000.0
877,575.601318,0.68747,0.68648,0.77439,2000.0
878,-344.769043,0.68763,0.68624,0.77443,2000.0
879,141.660385,0.68743,0.68657,0.77439,2000.0
880,-349.628967,0.68725,0.68651,0.77436,2000.0
881,209.104233,0.6874,0.68635,0.77438,2000.0
882,602.29303,0.68753,0.68644,0.77429,2000.0
883,-388.513733,0.68749,0.68629,0.77432,2000.0
884,389.912964,0.68751,0.68628,0.77442,2000.0
885,-362.876404,0.68734,0.68648,0.77441,2000.0
886,349.569458,0.68758,0.68645,0.7744,2000.0
887,211.493866,0.68747,0.68654,0.77434,2000.0
888,455.560608,0.68743,0.68644,0.77434,5000.0
889,365.365112,0.68752,0.68656,0.77433,5000.0
890,131.467087,0.68761,0.68638,0.77434,5000.0
891,162.843521,0.68756,0.68627,0.77438,5000.0
892,476.924896,0.68749,0.68624,0.77439,5000.0
893,-251.045135,0.68764,0.6861,0.77442,5000.0
894,304.706543,0.68754,0.686,0.77443,5000.0
895,-407.033142,0.6874,0.68604,0.77434,5000.0
896,-215.729416,0.68743,0.68634,0.77433,5000.0
897,-251.961472,0.68742,0.68618,0.77433,5000.0
898,438.128662,0.68744,0.68628,0.77436,5000.0
899,251.421585,0.68738,0.68634,0.77435,5000.0
900,146.154373,0.68737,0.68629,0.77433,5000.0
901,-88.576035,0.68738,0.68624,0.77429,5000.0
902,-317.113068,0.68723,0.68626,0.77437,5000.0
903,368.655945,0.68742,0.68632,0.77432,5000.0
904,219.661057,0.68723,0.68627,0.77441,5000.0
905,266.265289,0.68751,0.68639,0.77431,5000.0
906,231.253662,0.68729,0.68612,0.77423,5000.0
907,404.002502,0.68713,0.68616,0.77431,5000.0
908,-400.888977,0.68714,0.68628,0.7743,5000.0
909,510.70578,0.68697,0.68611,0.7743,5000.0
910,-149.25235,0.68702,0.68614,0.77436,5000.0
911,-246.134567,0.68684,0.68596,0.77427,5000.0
912,117.477776,0.68682,0.68573,0.77435,5000.0
913,438.69989,0.68678,0.68595,0.77426,5000.0
914,-461.136902,0.68665,0.6857,0.77426,5000.0
915,116.710587,0.68643,0.68581,0.7743,5000.0
916,-159.484283,0.6864,0.68594,0.77428,5000.0
917,136.822662,0.6865,0.68598,0.77431,5000.0
918,-438.19751,0.6863,0.68598,0.77433,5000.0
919,300.108948,0.68621,0.68577,0.77433,5000.0
920,273.784393,0.68607,0.68586,0.77438,5000.0
921,-319.413239,0.68617,0.68556,0.77422,5000.0
922,366.285431,0.68623,0.68594,0.77427,5000.0
923,-316.828186,0.686,0.68581,0.77433,5000.0
924,-197.897766,0.6859,0.6857,0.77425,5000.0
925,-189.659958,0.68606,0.6857,0.77438,5000.0
926,-141.938583,0.6858,0.68591,0.77425,5000.0
927,-362.343933,0.68583,0.68558,0.77428,5000.0
928,-381.893341,0.68591,0.68544,0.77429,5000.0
929,284.877869,0.68554,0.68559,0.77421,5000.0
930,-426.587372,0.68571,0.68553,0.77427,5000.0
931,454.876678,0.68553,0.68566,0.77426,5000.0
932,-130.540024,0.68571,0.68555,0.77436,5000.0
933,475.193512,0.68557,0.68562,0.77422,5000.0
934,-228.48558,0.68553,0.68552,0.77425,5000.0
935,454.616119,0.68546,0.68552,0.77419,5000.0
936,-339.965576,0.6855,0.68558,0.77431,5000.0
937,154.053543,0.68528,0.68548,0.77428,5000.0
938,-582.805481,0.68519,0.68537,0.77427,5000.0
939,102.140549,0.68511,0.68531,0.77433,5000.0
940,-120.630066,0.685,0.68518,0.77426,5000.0
941,381.944092,0.68508,0.68542,0.77431,5000.0
942,-394.872406,0.68517,0.68521,0.77424,5000.0
943,642.2948,0.68528,0.68555,0.77429,5000.0
944,367.137482,0.68501,0.68534,0.77431,5000.0
945,440.098694,0.68521,0.68531,0.77428,5000.0
946,196.531784,0.68492,0.68533,0.77437,5000.0
947,-161.735947,0.68482,0.68524,0.77432,5000.0
948,357.059631,0.68466,0.68536,0.77429,5000.0
949,198.270874,0.68484,0.68525,0.77429,5000.0
950,208.363922,0.68493,0.68504,0.77422,5000.0
951,-332.446045,0.68482,0.68529,0.77426,5000.0
952,-438.881195,0.68484,0.68524,0.7743,5000.0
953,251.769028,0.68461,0.68531,0.7742,5000.0
954,443.137665,0.68457,0.68534,0.77425,5000.0
955,-258.909698,0.68472,0.68545,0.77431,5000.0
956,278.805023,0.68465,0.68522,0.7743,5000.0
957,-296.224762,0.68473,0.68534,0.77427,5000.0
958,385.435822,0.68474,0.68504,0.77424,5000.0
959,-164.985596,0.68457,0.68508,0.77426,5000.0
960,162.512482,0.68439,0.68505,0.77424,5000.0
961,-403.805511,0.68456,0.6852,0.77427,5000.0
962,334.661377,0.68448,0.68488,0.77426,5000.0
963,333.40625,0.68445,0.68519,0.77423,5000.0
964,441.436127,0.68453,0.68515,0.77425,5000.0
965,235.873703,0.68435,0.68517,0.77425,5000.0
966,261.362701,0.68417,0.68501,0.77426,5000.0
967,-319.60437,0.68447,0.6849,0.77432,5000.0
968,356.258972,0.68434,0.68496,0.77421,5000.0
969,218.184875,0.68426,0.68495,0.77432,5000.0
970,424.80368,0.68435,0.68492,0.77423,5000.0
971,-241.465103,0.6843,0.6851,0.77427,5000.0
972,-451.411774,0.68433,0.6849,0.77429,5000.0
973,543.448975,0.6843,0.6848,0.77427,5000.0
974,-326.418732,0.6843,0.68485,0.77419,5000.0
975,-263.443848,0.68427,0.68502,0.77429,5000.0
976,259.763672,0.68407,0.68504,0.77422,5000.0
977,422.841156,0.68425,0.68486,0.77426,5000.0
978,367.828796,0.68401,0.68486,0.77431,5000.0
979,-169.344711,0.68412,0.68464,0.7743,5000.0
980,326.168396,0.68414,0.68464,0.77422,5000.0
981,-208.527115,0.68418,0.68468,0.77421,5000.0
982,-165.062698,0.68437,0.68479,0.77432,5000.0
983,470.683838,0.68429,0.68483,0.7743,5000.0
984,262.973969,0.68415,0.68487,0.77422,5000.0
985,-212.819122,0.68409,0.68477,0.7742,5000.0
986,-455.914246,0.68402,0.68464,0.77429,5000.0
987,440.964569,0.68376,0.68478,0.77422,5000.0
988,-146.749191,0.68411,0.68472,0.77429,5000.0
989,365.323242,0.68389,0.68493,0.77422,5000.0
990,226.907272,0.68397,0.68464,0.77425,5000.0
991,200.675018,0.68412,0.68481,0.7743,5000.0
992,169.491867,0.68399,0.68476,0.7743,5000.0
993,160.478638,0.68383,0.68479,0.7743,5000.0
994,-370.587189,0.68375,0.68457,0.77432,5000.0
995,184.302643,0.68356,0.68476,0.77429,5000.0
996,-205.469818,0.68387,0.68479,0.77432,5000.0
997,474.37973,0.68383,0.68488,0.77425,5000.0
998,336.420044,0.68404,0.68471,0.77419,5000.0
999,-189.368149,0.68387,0.68469,0.7742,5000.0
1000,325.390198,0.68408,0.68471,0.77427,5000.0
1001,329.940613,0.68387,0.68483,0.7743,5000.0
1002,169.481155,0.68361,0.68475,0.77424,5000.0
1003,-259.549347,0.68373,0.68465,0.77419,5000.0
1004,113.667427,0.68363,0.68469,0.7742,5000.0
1005,-487.913452,0.68387,0.68464,0.77418,5000.0
1006,-151.144714,0.68379,0.68469,0.77425,5000.0
1007,203.236938,0.68365,0.68473,0.77429,5000.0
1008,-384.684357,0.68357,0.68479,0.77428,5000.0
1009,241.526825,0.68397,0.68449,0.77419,5000.0
1010,275.324738,0.68347,0.68457,0.77424,5000.0
1011,344.620514,0.68357,0.68475,0.77428,5000.0
1012,,0.68366,0.68473,0.77421,5000.0
1013,,0.68358,0.68477,0.77425,5000.0
1014,,0.68371,0.68481,0.77425,5000.0
1015,,0.68378,0.68469,0.77415,5000.0
1016,,0.68388,0.68458,0.77422,5000.0
1017,,0.68376,0.68468,0.77423,5000.0
1018,,0.6837,0.68461,0.77414,5000.0
1019,,0.6838,0.68458,0.77419,5000.0
1020,,0.68377,0.68455,0.77423,5000.0
1021,,0.68368,0.68468,0.77422,5000.0
1022,,0.68395,0.68473,0.77421,5000.0
1023,,0.68345,0.68469,0.77417,5000.0
1024,,0.68367,0.68464,0.7743,5000.0
1025,,0.6838,0.68485,0.77425,5000.0
1026,,0.68382,0.68449,0.77428,5000.0
1027,,0.68383,0.68477,0.77422,5000.0
1028,,0.68355,0.68467,0.77425,5000.0
1029,,0.68373,0.6845,0.77419,5000.0
1030,,0.68361,0.68452,0.77423,5000.0
1031,,0.68356,0.68466,0.77426,5000.0
1032,,0.68375,0.68468,0.77417,5000.0
1033,,0.68359,0.68474,0.77423,5000.0
1034,,0.68355,0.6847,0.77422,5000.0
1035,,0.68344,0.68479,0.77427,5000.0
1036,,0.68353,0.68459,0.77429,5000.0
1037,,0.68366,0.68466,0.77422,5000.0
1038,,0.68361,0.68456,0.77424,5000.0
1039,,0.68348,0.68472,0.77415,5000.0
