,val_loss,val_mse,loss,mse
142,495055.11693234835,495039.59375,566877.9274498351,566862.4375
143,489814.0359642302,489798.40625,562534.7161214954,562519.125
144,502732.09392010106,502716.46875,581428.2795835624,581412.6875
145,490688.94872667186,490673.28125,559655.2307758384,559639.5625
146,515208.2964861975,515192.59375,560324.245086586,560308.5625
147,507425.4980559876,507409.78125,567842.4030975123,567826.6875
148,496387.58923017106,496371.75,563109.5195162178,563093.6875
149,501319.26739891135,501303.4375,565925.1912451896,565909.3125
150,531444.215785381,531428.3125,567506.8385788895,567491.0
151,530199.086873056,530183.1875,567524.0511355827,567508.1875
152,511313.2851137247,511297.28125,565556.6835658329,565540.6875
153,488061.0698872473,488045.03125,552809.3285459044,552793.375
154,523217.5246160575,523201.53125,552264.6724848818,552248.6875
155,517705.15607989894,517689.03125,557807.0338441451,557790.9375
156,512196.0425981726,512179.90625,556229.6825951759,556213.5625
157,490346.17678363144,490330.03125,570794.6282469764,570778.5
158,514600.46221325814,514584.28125,555449.7039925783,555433.5625
159,459712.7942019829,459696.5625,572365.0213716328,572348.75
160,483023.920781493,483007.65625,546798.299993128,546782.0625
161,470289.76266038103,470273.4375,561343.328047691,561327.0625
162,483809.977813958,483793.625,544312.6109297691,544296.25
163,474695.8066922628,474679.375,560160.6647110363,560144.25
164,473258.73391329707,473242.3125,550268.5720863112,550252.125
165,512161.23724241834,512144.78125,536352.3714953271,536335.9375
166,481553.67447511666,481537.09375,550017.4568100604,550001.0
167,488392.1310021384,488375.53125,548791.2928463442,548774.75
168,474573.4934875583,474556.875,553875.990405099,553859.375
169,462166.4238919129,462149.78125,549365.8314149257,549349.25
170,487309.2180209953,487292.5625,543870.980878917,543854.25
171,457926.0203513802,457909.3125,542860.3895512645,542843.6875
172,466467.53338841366,466450.75,545774.1840984058,545757.4375
173,454603.67906784604,454586.9375,541050.1228697086,541033.3125
174,467395.0980754277,467378.3125,527931.5877027212,527914.875
175,456527.36741835147,456510.5625,528935.1158260033,528918.3125
176,460198.17255540437,460181.3125,535159.5293430457,535142.6875
177,468995.86076010886,468978.96875,530792.291815558,530775.375
178,463320.24341465783,463303.28125,527962.6135582738,527945.75
