,C,Um,Ur,Ud,C_target
0,111.16963200000001,0.70567,0.70691,0.77733,1.8
1,9.098622,0.70583,0.70684,0.77735,1.8
2,185.414459,0.70587,0.70739,0.77751,1.8
3,107.156784,0.70613,0.70756,0.77753,1.8
4,76.868965,0.70634,0.70779,0.77755,1.8
5,131.004913,0.70637,0.70798,0.77761,1.8
6,155.165253,0.70641,0.70811,0.77764,1.8
7,35.314354,0.70672,0.70823,0.77759,1.8
8,43.463329,0.7068,0.70837,0.77764,1.8
9,40.992123,0.70685,0.70844,0.7777,1.8
10,50.820995,0.70685,0.70847,0.77769,1.8
11,128.765274,0.70696,0.70884,0.77773,1.8
12,76.652481,0.70684,0.70853,0.7778,1.8
13,42.823608,0.70698,0.70863,0.77777,1.8
14,60.575451,0.70716,0.70894,0.77778,1.8
15,144.422287,0.70713,0.70913,0.77775,1.8
16,10.838842,0.7075,0.7093,0.77784,1.8
17,-33.350246,0.70765,0.70936,0.77788,1.8
18,109.807999,0.70769,0.70986,0.7779,1.8
19,-58.62677,0.70796,0.70974,0.77793,1.8
20,112.778511,0.70778,0.71,0.77795,1.8
21,150.162674,0.70784,0.71019,0.77795,1.8
22,92.753365,0.70795,0.71019,0.77796,1.8
23,-56.724167,0.70817,0.71004,0.77796,1.8
24,95.571342,0.70821,0.71059,0.77799,1.8
25,-3.266336,0.70835,0.71048,0.77799,1.8
26,-3.805656,0.70854,0.71076,0.77806,1.8
27,51.615486,0.70859,0.71101,0.77804,1.8
28,-43.23632,0.70879,0.711,0.77809,1.8
29,31.375555,0.70875,0.71119,0.77806,1.8
30,81.359383,0.70866,0.71121,0.77813,1.8
31,6.832199,0.70878,0.71115,0.77814,1.8
32,-38.880009,0.70897,0.71128,0.77818,1.8
33,91.171104,0.70879,0.71142,0.77815,1.8
34,-52.139996,0.70915,0.7115,0.77814,1.8
35,-86.045776,0.70922,0.71151,0.77813,1.8
36,75.074051,0.70901,0.7117,0.77815,1.8
37,-75.225708,0.70924,0.71156,0.77816,1.8
38,-42.123234,0.70927,0.71171,0.77819,1.8
39,92.247971,0.70903,0.71177,0.77817,1.8
40,1.025169,0.7093,0.71189,0.77819,1.8
41,-43.814899,0.70938,0.71186,0.77824,1.8
42,-28.013483,0.70946,0.71203,0.77823,1.8
43,-49.296101,0.70957,0.71213,0.77825,1.8
44,-47.047661,0.7095,0.71203,0.77814,1.8
45,-92.445999,0.7096,0.71204,0.77813,1.8
46,127.950722,0.70912,0.71201,0.77815,1.8
47,169.95253,0.709,0.71194,0.77819,1.8
48,-75.311653,0.70937,0.71176,0.77815,1.8
49,-93.060829,0.70929,0.71158,0.77811,1.8
50,-61.722057,0.70918,0.71152,0.77807,1.8
51,-59.770298,0.70923,0.71159,0.77811,1.8
52,-92.006302,0.70924,0.71152,0.77807,1.8
53,-67.353394,0.70925,0.71161,0.7781,1.8
54,-0.04337,0.70928,0.71185,0.77815,1.8
55,-38.553406,0.70937,0.71187,0.77815,1.8
56,66.219627,0.7093,0.7121,0.77817,1.8
57,-73.152832,0.70952,0.71198,0.77815,1.8
58,56.344032,0.70934,0.71212,0.77815,1.8
59,78.276741,0.7094,0.71227,0.77814,1.8
60,-42.082272,0.70953,0.71209,0.77824,1.8
61,6.849874,0.7095,0.7122,0.77822,1.8
62,4.317118,0.70961,0.71236,0.77826,1.8
63,-10.08468,0.70953,0.71219,0.77826,1.8
64,-2.76695,0.70967,0.71242,0.77822,1.8
65,101.383736,0.70963,0.71267,0.77823,1.8
66,-41.21814,0.70986,0.71258,0.77827,1.8
67,98.949753,0.70945,0.71241,0.77827,1.8
68,3.636352,0.70977,0.71259,0.77829,1.8
69,-125.603462,0.7101,0.71269,0.77829,1.8
70,36.574787,0.70976,0.71269,0.77832,1.8
71,-90.513672,0.71009,0.71276,0.77829,1.8
72,-93.32592,0.71009,0.71276,0.7783,1.8
73,-95.615181,0.71008,0.71274,0.7783,1.8
74,-9.792183,0.71009,0.713,0.77827,1.8
75,-30.050211,0.71011,0.71297,0.7783,1.8
76,-193.223114,0.71033,0.71284,0.77828,1.8
77,87.160965,0.70961,0.71261,0.77823,1.8
78,-84.125214,0.70973,0.71226,0.77818,1.8
79,21.624546,0.70962,0.71243,0.77823,1.8
80,-49.211903,0.70966,0.71225,0.77816,1.8
81,22.543377,0.70937,0.71206,0.77814,1.8
82,47.088993,0.70923,0.71194,0.77806,1.8
83,48.858158,0.70922,0.71193,0.77813,1.8
84,-35.131535,0.70936,0.71186,0.77809,1.8
85,57.188526,0.70925,0.712,0.77813,1.8
86,-2.50404,0.7093,0.71188,0.77804,1.8
87,19.333614,0.70937,0.71206,0.77815,1.8
88,68.639244,0.70924,0.71201,0.77817,1.8
89,94.492516,0.70922,0.71206,0.77816,1.8
90,52.097084,0.70943,0.71224,0.77816,1.8
91,28.570871,0.70929,0.71197,0.7781,1.8
92,-98.926483,0.70955,0.71195,0.77816,1.8
93,-61.042328,0.70941,0.71185,0.77818,1.8
94,-75.48484,0.70954,0.712,0.77815,1.8
95,-86.352592,0.70958,0.71203,0.77813,1.8
96,-48.628948,0.70954,0.71208,0.77816,1.8
97,26.423319,0.70961,0.71243,0.77819,1.8
98,-71.646072,0.70969,0.71224,0.7782,1.8
99,-59.812454,0.70975,0.71236,0.77817,1.8
100,-39.740055,0.70968,0.71231,0.77818,1.8
101,84.888405,0.70945,0.71237,0.77824,1.8
102,-6.371898,0.70978,0.71257,0.77822,1.8
103,-55.543728,0.70968,0.71227,0.7782,1.8
104,72.80867,0.70968,0.71268,0.77823,1.8
105,-15.578018,0.70979,0.71255,0.77826,1.8
106,-32.744415,0.70989,0.71264,0.77824,1.8
107,-117.503952,0.70999,0.71254,0.77823,1.8
108,-82.120453,0.70995,0.71259,0.77823,1.8
109,-75.009605,0.70985,0.71247,0.77818,1.8
110,-38.717278,0.70964,0.71225,0.77813,1.8
111,117.301865,0.70944,0.71244,0.77815,1.8
112,-67.268242,0.70952,0.712,0.77813,1.8
113,-145.266724,0.70961,0.71192,0.77805,1.8
114,-12.826013,0.70924,0.71176,0.77808,1.8
115,89.132095,0.70898,0.71169,0.77803,1.8
116,-15.691372,0.70905,0.71146,0.77802,1.8
117,46.091755,0.70891,0.71147,0.77804,1.8
118,64.14901,0.70888,0.71147,0.77807,1.8
119,-58.076099,0.70911,0.71142,0.77802,1.8
120,-13.687928,0.70919,0.71167,0.77804,1.8
121,1.442784,0.70908,0.71157,0.77799,1.8
122,-17.371397,0.70908,0.71151,0.77805,1.8
123,119.276764,0.70893,0.7117,0.77807,1.8
124,48.379116,0.70902,0.71164,0.77805,1.8
125,34.807644,0.70907,0.71167,0.77808,1.8
126,-81.163483,0.70928,0.7116,0.77807,1.8
127,-9.864974,0.70911,0.71157,0.77808,1.8
128,-18.484953,0.70918,0.71164,0.77807,1.8
129,9.663834,0.70921,0.71179,0.77811,1.8
130,-27.735128,0.70921,0.71167,0.77808,1.8
131,-124.339592,0.70945,0.71173,0.77812,1.8
132,-200.91951,0.70968,0.71187,0.7781,1.8
133,-75.70105,0.70936,0.71174,0.77812,1.8
134,-56.977306,0.70957,0.7121,0.77812,1.8
135,88.080109,0.70925,0.71209,0.77817,1.8
136,-51.511372,0.7093,0.71172,0.77809,1.8
137,-29.530291,0.70915,0.71157,0.7781,1.8
138,-63.382355,0.70933,0.71173,0.77807,1.8
139,-49.922455,0.70902,0.71132,0.778,1.8
140,-22.91567,0.70888,0.7112,0.77794,1.8
141,-57.441826,0.70885,0.71105,0.77788,1.8
142,-67.482391,0.70871,0.71081,0.77791,1.8
143,-15.123056,0.70859,0.71079,0.77788,1.8
144,29.030977,0.70842,0.7107,0.77784,1.8
145,9.718366,0.70849,0.71074,0.77796,1.8
146,-40.847904,0.70857,0.71069,0.77789,1.8
147,7.851611,0.7086,0.71089,0.77794,1.8
148,0.291961,0.70859,0.71086,0.7779,1.8
149,-217.666977,0.70885,0.71061,0.77791,1.8
150,136.085297,0.70833,0.71087,0.77791,1.8
151,9.573004,0.7085,0.71075,0.77794,1.8
152,-67.353394,0.70875,0.71087,0.77796,1.8
153,-113.382835,0.70879,0.7108,0.77796,1.8
154,-41.053425,0.70873,0.71091,0.77796,1.8
155,-42.535385,0.70868,0.71084,0.77803,1.8
156,-71.688873,0.70887,0.71103,0.77797,1.8
157,-44.021606,0.70881,0.71103,0.77802,1.8
158,-86.396072,0.70888,0.71101,0.77802,1.8
159,45.42831,0.70865,0.71108,0.77797,1.8
160,-25.948225,0.70879,0.71105,0.77798,1.8
161,-132.387131,0.70895,0.71098,0.77801,1.8
162,60.575451,0.70878,0.71131,0.77797,1.8
163,-195.238327,0.70921,0.71119,0.77798,1.8
164,15.46362,0.70885,0.71128,0.77795,1.8
165,-3.299663,0.70884,0.71119,0.77796,1.8
166,-104.821701,0.70867,0.71065,0.77792,1.8
167,-128.765274,0.70865,0.71055,0.77788,1.8
168,15.104217,0.70831,0.7105,0.77787,1.8
169,32.159531,0.7082,0.71038,0.77779,1.8
170,57.209522,0.70803,0.71021,0.77779,1.8
171,124.881676,0.70786,0.71015,0.77777,1.8
172,-90.688263,0.70809,0.70983,0.77775,1.8
173,-25.987597,0.70803,0.70994,0.77778,1.8
174,-2.96571,0.70792,0.70985,0.77777,1.8
175,-11.300327,0.70798,0.70992,0.77771,1.8
176,-72.938507,0.70804,0.70981,0.77779,1.8
177,-105.444389,0.70813,0.70985,0.77774,1.8
178,-11.078577,0.70789,0.70978,0.77774,1.8
179,62.488281,0.7079,0.71003,0.77778,1.8
180,62.041634,0.70795,0.7101,0.77776,1.8
181,-21.819708,0.70823,0.71025,0.77781,1.8
182,7.887361,0.70813,0.71021,0.77784,1.8
183,70.957817,0.708,0.71021,0.77782,1.8
184,33.370335,0.7082,0.71039,0.77785,1.8
185,97.159874,0.70798,0.71025,0.77784,1.8
186,-200.777893,0.70847,0.7101,0.77785,1.8
187,-84.474831,0.70844,0.71037,0.77787,1.8
188,-37.859085,0.70842,0.71047,0.77791,1.8
189,26.959501,0.7083,0.71052,0.77789,1.8
190,39.433235,0.70828,0.71052,0.77787,1.8
191,3.099143,0.70847,0.71068,0.77785,1.8
192,-104.244781,0.70851,0.71041,0.77783,1.8
193,-76.95507,0.70828,0.71016,0.77779,1.8
194,-16.339411,0.70818,0.71019,0.7778,1.8
195,101.050713,0.70791,0.71015,0.77781,1.8
196,-95.086578,0.70793,0.70959,0.77773,1.8
197,-45.760544,0.70775,0.70948,0.7777,1.8
198,42.000374,0.70746,0.70933,0.77763,1.8
199,62.126217,0.70731,0.70916,0.77763,1.8
200,15.027764,0.7073,0.70901,0.77763,1.8
201,-25.750284,0.70725,0.70879,0.7776,1.8
202,-41.876335,0.70726,0.70877,0.77754,1.8
203,-133.793152,0.70726,0.7085,0.77749,1.8
204,103.668144,0.7069,0.70868,0.77751,1.8
205,72.787247,0.70684,0.70851,0.77757,1.8
206,16.75919,0.70694,0.70848,0.77754,1.8
207,79.013779,0.70686,0.70856,0.77754,1.8
208,6.283042,0.70701,0.70856,0.77747,1.8
209,-158.614975,0.70716,0.70829,0.77755,1.8
210,71.989777,0.70685,0.70853,0.77748,1.8
211,71.968369,0.70681,0.70847,0.77742,1.8
212,188.520004,0.70681,0.70878,0.77752,1.8
213,79.621864,0.7067,0.70833,0.77744,1.8
214,-35.374916,0.70693,0.7083,0.77748,1.8
215,49.817406,0.70682,0.70842,0.77743,1.8
216,155.785019,0.70682,0.70871,0.77744,1.8
217,133.543686,0.70682,0.70864,0.77745,1.8
218,109.518379,0.70694,0.70876,0.77745,1.8
219,14.177877,0.70702,0.7086,0.77744,1.8
220,22.621233,0.7071,0.70875,0.77746,1.8
221,37.940296,0.70716,0.70887,0.77744,1.8
222,81.445908,0.70703,0.70881,0.77743,1.8
223,75.268669,0.70702,0.70879,0.77742,1.8
224,95.70417,0.70684,0.70858,0.7774,1.8
225,-32.906116,0.70686,0.70821,0.77739,1.8
226,7.923124,0.70678,0.70822,0.77735,1.8
227,3.619555,0.7067,0.70809,0.77727,1.8
228,123.957214,0.70646,0.7081,0.77725,1.8
229,29.629768,0.70659,0.70802,0.77734,1.8
230,79.947014,0.70648,0.70801,0.77741,1.8
231,98.661385,0.70637,0.70789,0.77742,1.8
232,-11.338222,0.70637,0.70756,0.7774,1.8
233,53.75544,0.70641,0.70782,0.77743,1.8
234,81.381012,0.70633,0.70779,0.77737,1.8
235,-29.930704,0.70659,0.70782,0.7774,1.8
236,152.661499,0.7063,0.70794,0.77741,1.8
237,35.578033,0.70641,0.70778,0.77742,1.8
238,101.805,0.70655,0.70816,0.77742,1.8
239,79.273979,0.70646,0.70797,0.77747,1.8
240,0.25102,0.70656,0.70788,0.77748,1.8
241,27.973871,0.7066,0.70803,0.77747,1.8
242,51.447693,0.7066,0.7081,0.77749,1.8
243,-75.527817,0.7068,0.708,0.77746,1.8
244,-113.87487,0.7068,0.70788,0.77749,1.8
245,5.615838,0.70686,0.70834,0.77753,1.8
246,111.8843,0.70678,0.70853,0.77751,1.8
247,1.903259,0.70698,0.70849,0.77752,1.8
248,1.807751,0.70698,0.7085,0.7775,1.8
249,-3.941735,0.70705,0.70857,0.77753,1.8
250,-98.175316,0.70721,0.70852,0.77754,1.8
251,-27.615236,0.70698,0.7084,0.77754,1.8
252,-22.328251,0.70687,0.70826,0.77747,1.8
253,-64.960121,0.70684,0.70808,0.77751,1.8
254,62.509434,0.70672,0.7083,0.77746,1.8
255,100.763107,0.70661,0.70826,0.77739,1.8
256,-12.863203,0.70659,0.70788,0.77739,1.8
257,-19.565493,0.70648,0.7077,0.77741,1.8
258,42.906849,0.70619,0.70748,0.77733,1.8
259,-68.809845,0.70631,0.7073,0.77729,1.8
260,-56.260143,0.7062,0.70717,0.77726,1.8
261,-104.422768,0.7061,0.70689,0.77728,1.8
262,66.155861,0.70578,0.70694,0.77724,1.8
263,187.140884,0.70563,0.70705,0.77722,1.8
264,-25.908859,0.70582,0.7067,0.77722,1.8
265,-64.447151,0.70601,0.70687,0.77727,1.8
266,126.25695,0.7057,0.70699,0.77727,1.8
267,75.225708,0.70579,0.70699,0.77728,1.8
268,80.598907,0.70592,0.70718,0.7773,1.8
269,23.837608,0.70591,0.70701,0.77729,1.8
270,-28.611719,0.70603,0.707,0.77729,1.8
271,-86.090523,0.70615,0.70701,0.77735,1.8
272,-1.380491,0.70618,0.70731,0.77735,1.8
273,15.104217,0.70612,0.70728,0.77731,1.8
274,50.423519,0.70589,0.70706,0.77734,1.8
275,148.102478,0.70576,0.70714,0.77733,1.8
276,95.946663,0.70576,0.707,0.7773,1.8
277,96.784157,0.70579,0.70704,0.7773,1.8
278,52.202522,0.70571,0.70679,0.77722,1.8
279,89.197472,0.70539,0.70644,0.77721,1.8
280,102.492317,0.70534,0.70639,0.77715,1.8
281,98.971741,0.70517,0.70614,0.77715,1.8
282,-45.635628,0.70537,0.70599,0.77711,1.8
283,119.861633,0.70499,0.70594,0.777,1.8
284,-3.233037,0.70496,0.70552,0.77708,1.8
285,103.534409,0.70471,0.70548,0.77701,1.8
286,-0.828567,0.70477,0.70525,0.777,1.8
287,109.094475,0.70439,0.70502,0.77698,1.8
288,84.933098,0.70439,0.70496,0.77692,1.8
289,106.267769,0.70422,0.70477,0.77694,1.8
290,158.706543,0.70405,0.70467,0.77685,1.8
291,17.428564,0.704,0.70419,0.77683,1.8
292,3.585979,0.70399,0.70412,0.77683,1.8
293,139.246078,0.70375,0.70416,0.7768,1.8
294,158.936874,0.70344,0.70377,0.77682,1.8
295,126.708611,0.7034,0.70362,0.77674,1.8
296,22.053862,0.7035,0.70347,0.77671,1.8
297,26.146288,0.70339,0.70332,0.77668,1.8
298,7.563988,0.70345,0.70335,0.77669,1.8
299,109.562721,0.70311,0.70315,0.77662,1.8
300,260.10672,0.70279,0.70308,0.77657,1.8
301,66.840126,0.70284,0.70264,0.77659,1.8
302,33.875317,0.70287,0.70258,0.77656,1.8
303,199.039307,0.70251,0.70251,0.77656,1.8
304,235.367233,0.70246,0.70253,0.77652,1.8
305,222.051193,0.70228,0.70224,0.77648,1.8
306,193.292999,0.70229,0.70217,0.7765,1.8
307,30.792721,0.70243,0.70193,0.77647,1.8
308,92.951477,0.70215,0.70169,0.77645,1.8
309,236.343628,0.70199,0.70185,0.77644,1.8
310,238.157928,0.70173,0.70148,0.77639,1.8
311,100.541634,0.70188,0.70133,0.7764,1.8
312,146.2948,0.70185,0.7014,0.77636,1.8
313,123.484001,0.7016,0.70098,0.77632,1.8
314,83.645645,0.70168,0.70099,0.77635,1.8
315,157.92424,0.70151,0.70093,0.77629,1.8
316,193.550629,0.7013,0.70073,0.77627,1.8
317,123.258644,0.70151,0.70084,0.77631,1.8
318,192.707962,0.70132,0.70076,0.77632,1.8
319,364.753265,0.70091,0.70058,0.77623,1.8
320,245.039841,0.70108,0.70054,0.77626,1.8
321,168.308411,0.70099,0.70021,0.77622,1.8
322,97.026878,0.70093,0.69992,0.77615,1.8
323,90.644608,0.70101,0.70002,0.77618,1.8
324,38.49242,0.70106,0.69995,0.77612,1.8
325,203.200439,0.70059,0.69971,0.77612,1.8
326,245.996002,0.70066,0.69992,0.77615,1.8
327,96.630539,0.70077,0.69969,0.77617,1.8
328,52.642853,0.70083,0.69965,0.77608,1.8
329,240.712631,0.70034,0.69945,0.77612,1.8
330,203.317444,0.70041,0.69945,0.77613,1.8
331,191.326126,0.70051,0.69957,0.77608,1.8
332,105.199959,0.7006,0.69946,0.77616,1.8
333,196.80925,0.70062,0.69974,0.77614,1.8
334,145.038193,0.70068,0.69968,0.77615,1.8
335,239.040421,0.70075,0.70003,0.77622,1.8
336,153.602692,0.70085,0.69996,0.77622,1.8
337,138.540482,0.70082,0.69987,0.77621,1.8
338,127.657272,0.70107,0.70021,0.77627,1.8
339,205.035889,0.70102,0.70035,0.77628,1.8
340,97.181824,0.70125,0.70039,0.77631,1.8
341,190.952408,0.7011,0.70043,0.77631,1.8
342,87.511627,0.70125,0.70037,0.77627,1.8
343,113.762329,0.70121,0.70039,0.77624,1.8
344,129.533951,0.70097,0.70008,0.77627,1.8
345,121.187355,0.70118,0.70036,0.77623,1.8
346,118.827438,0.70106,0.70018,0.77624,1.8
347,301.723938,0.70082,0.7003,0.77629,1.8
348,108.537758,0.70099,0.70005,0.77617,1.8
349,128.380432,0.70098,0.70009,0.77616,1.8
350,236.678497,0.70071,0.69998,0.7762,1.8
351,278.180481,0.70058,0.69988,0.77619,1.8
352,235.056244,0.70068,0.69993,0.77611,1.8
353,192.262772,0.70066,0.69979,0.77616,1.8
354,88.759102,0.70073,0.69961,0.77608,1.8
355,249.037491,0.70048,0.69967,0.77611,1.8
356,249.924957,0.70042,0.69958,0.77608,1.8
357,210.977722,0.70047,0.69956,0.77613,1.8
358,149.842361,0.70053,0.69948,0.77606,1.8
359,282.249878,0.70044,0.69969,0.77608,1.8
360,182.219421,0.70034,0.69929,0.77609,1.8
361,242.121643,0.70023,0.69929,0.77608,1.8
362,171.574997,0.70028,0.69918,0.77604,1.8
363,224.732971,0.70014,0.6991,0.77608,1.8
364,208.995438,0.70005,0.69893,0.776,1.8
365,317.785583,0.69988,0.69896,0.77605,1.8
366,252.082397,0.69997,0.69894,0.77602,1.8
367,123.866249,0.7,0.69864,0.77594,1.8
368,193.199814,0.69983,0.69858,0.77597,1.8
369,201.389832,0.69973,0.69845,0.77588,1.8
370,184.293869,0.6997,0.69837,0.77596,1.8
371,235.604324,0.69962,0.69837,0.77591,1.8
372,143.394012,0.69952,0.69799,0.7759,1.8
373,241.691025,0.69941,0.69809,0.77585,1.8
374,192.638092,0.69936,0.69788,0.77586,1.8
375,364.827332,0.69911,0.69795,0.77585,1.8
376,343.636505,0.69906,0.69783,0.77582,1.8
377,332.741211,0.69908,0.69783,0.77579,1.8
378,193.035385,0.69915,0.69758,0.77585,1.8
379,217.903793,0.69909,0.69755,0.77579,1.8
380,156.843536,0.69923,0.6976,0.77585,1.8
381,182.545273,0.69899,0.69731,0.77578,1.8
382,97.159874,0.69904,0.69716,0.7758,1.8
383,261.742493,0.69879,0.69722,0.77572,1.8
384,330.625458,0.69859,0.69711,0.77579,1.8
385,252.633942,0.69876,0.69715,0.77568,1.8
386,248.773972,0.6987,0.69707,0.77568,1.8
387,208.759491,0.69869,0.69695,0.77569,1.8
388,198.124481,0.69862,0.69682,0.77566,1.8
389,353.078705,0.69835,0.69682,0.77566,1.8
390,192.380554,0.69839,0.69647,0.77568,1.8
391,453.292023,0.69807,0.69664,0.77568,1.8
392,367.013702,0.69823,0.69667,0.77564,1.8
393,421.2565,0.69806,0.69655,0.77566,1.8
394,347.83551,0.69806,0.69637,0.77559,1.8
395,279.269562,0.69803,0.69616,0.77568,1.8
396,431.942841,0.69798,0.69645,0.77564,1.8
397,306.288116,0.69811,0.69634,0.7756,1.8
398,205.600739,0.69832,0.6964,0.77566,1.8
399,404.098511,0.69796,0.69637,0.77566,1.8
400,133.860825,0.69851,0.69649,0.77567,1.8
401,231.530701,0.69849,0.69671,0.77571,1.8
402,182.778412,0.69842,0.69648,0.77568,1.8
403,207.29747,0.69859,0.6968,0.77574,1.8
404,293.030304,0.69845,0.69681,0.77577,1.8
405,137.631653,0.69888,0.69704,0.77577,1.8
406,73.347038,0.69901,0.69705,0.77584,1.8
407,218.212677,0.69879,0.69712,0.77581,1.8
408,113.159119,0.69908,0.69727,0.77581,1.8
409,190.718353,0.69904,0.69741,0.77583,1.8
410,158.476257,0.69916,0.69751,0.77583,1.8
411,301.236115,0.69905,0.6977,0.77583,1.8
412,174.148972,0.69908,0.69743,0.77583,1.8
413,102.690804,0.69918,0.69739,0.77583,1.8
414,203.858444,0.69902,0.69742,0.77581,1.8
415,126.077377,0.69908,0.6973,0.77573,1.8
416,141.88884,0.69911,0.69739,0.77578,1.8
417,169.096436,0.69901,0.69731,0.77572,1.8
418,170.902527,0.69898,0.69727,0.77574,1.8
419,205.130936,0.69892,0.69727,0.7758,1.8
420,169.998611,0.69886,0.69709,0.77571,1.8
421,246.882462,0.69868,0.69703,0.77575,1.8
422,104.577393,0.6989,0.69698,0.77573,1.8
423,191.068771,0.69868,0.69689,0.77571,1.8
424,90.951485,0.6988,0.6968,0.77571,1.8
425,351.444489,0.69842,0.69691,0.7757,1.8
426,230.721741,0.69855,0.6968,0.77572,1.8
427,352.855804,0.69845,0.69695,0.77567,1.8
428,71.495033,0.6987,0.69659,0.77568,1.8
429,182.778412,0.69864,0.69681,0.77572,1.8
430,354.910675,0.69857,0.69714,0.77577,1.8
431,320.580719,0.69863,0.69714,0.77573,1.8
432,190.741608,0.69885,0.69713,0.7758,1.8
433,298.482788,0.69868,0.69716,0.77579,1.8
434,184.060547,0.69902,0.69737,0.77579,1.8
435,107.513611,0.69924,0.69748,0.77582,1.8
436,93.127754,0.69928,0.6975,0.77589,1.8
437,355.158386,0.69904,0.69782,0.77586,1.8
438,114.657799,0.69941,0.69775,0.77586,1.8
439,120.805817,0.69929,0.6976,0.77591,1.8
440,148.834915,0.69919,0.69752,0.77584,1.8
441,143.394012,0.69912,0.6974,0.77584,1.8
442,137.927002,0.69921,0.69753,0.77583,1.8
443,287.999054,0.69882,0.69734,0.77581,1.8
444,222.074799,0.69891,0.6973,0.77574,1.8
445,135.041061,0.69895,0.69713,0.77566,1.8
446,278.132324,0.69869,0.69712,0.77573,1.8
447,82.577637,0.69893,0.69697,0.77574,1.8
448,317.368439,0.69845,0.69687,0.77573,1.8
449,196.364624,0.69858,0.69676,0.77573,1.8
450,200.237625,0.69855,0.69671,0.77571,1.8
451,309.512726,0.69831,0.69665,0.77571,1.8
452,257.749054,0.69834,0.69656,0.77565,1.8
453,220.130493,0.69824,0.69631,0.77568,1.8
454,362.469482,0.69812,0.6965,0.7756,1.8
455,177.029556,0.69828,0.69626,0.77563,1.8
456,217.596344,0.69816,0.69619,0.77561,1.8
457,230.12738,0.69824,0.69635,0.7756,1.8
458,176.657013,0.69808,0.69597,0.77557,1.8
459,140.567581,0.69804,0.69582,0.77564,1.8
460,261.332764,0.69793,0.69597,0.77557,1.8
461,180.937073,0.69802,0.69589,0.77556,1.8
462,194.980484,0.6978,0.6956,0.77552,1.8
463,300.090851,0.69754,0.69549,0.77551,1.8
464,212.276199,0.69766,0.69544,0.77555,1.8
465,306.53244,0.69745,0.69538,0.77546,1.8
466,96.696381,0.69779,0.69533,0.77545,1.8
467,140.522278,0.69762,0.6952,0.77551,1.8
468,211.473541,0.69744,0.69512,0.77548,1.8
469,231.364975,0.69754,0.69533,0.77544,1.8
470,275.66391,0.69727,0.69504,0.77541,1.8
471,127.838364,0.69755,0.69507,0.77547,1.8
472,254.674103,0.69735,0.6951,0.77549,1.8
473,234.89032,0.69737,0.69508,0.77549,1.8
474,158.775238,0.69742,0.69496,0.7755,1.8
475,241.57222,0.69751,0.6953,0.77547,1.8
476,305.286804,0.69734,0.69521,0.77557,1.8
477,212.063431,0.69761,0.69537,0.77557,1.8
478,250.908096,0.69773,0.69564,0.77553,1.8
479,158.062881,0.69793,0.6957,0.77563,1.8
480,398.362061,0.69766,0.69591,0.7756,1.8
481,226.323685,0.69794,0.69589,0.77559,1.8
482,262.295929,0.69794,0.69598,0.77562,1.8
483,217.028641,0.69805,0.69603,0.77557,1.8
484,172.455215,0.69799,0.69582,0.7756,1.8
485,185.18103,0.69798,0.69584,0.77555,1.8
486,170.624664,0.69776,0.69549,0.77552,1.8
487,122.312828,0.69793,0.69561,0.77555,1.8
488,170.554184,0.69787,0.69564,0.77557,1.8
489,166.273499,0.69779,0.69552,0.77553,1.8
490,201.036423,0.69772,0.6955,0.7755,1.8
491,273.584839,0.69748,0.69534,0.77546,1.8
492,339.269226,0.69739,0.69537,0.77549,1.8
493,197.866318,0.69753,0.69521,0.77548,1.8
494,337.49411,0.69714,0.695,0.77544,1.8
495,157.188004,0.69729,0.69476,0.7754,1.8
496,221.078857,0.69718,0.69477,0.77542,1.8
497,308.510406,0.69706,0.69482,0.77542,1.8
498,206.237396,0.69712,0.69464,0.77536,1.8
499,257.365204,0.69699,0.69457,0.77536,1.8
500,213.858841,0.69702,0.69451,0.77533,1.8
501,199.204163,0.69703,0.69449,0.77534,1.8
502,123.573616,0.69693,0.69415,0.77529,1.8
503,311.714233,0.69674,0.69435,0.7753,1.8
504,226.964417,0.69672,0.69411,0.77527,1.8
505,117.839951,0.69687,0.69405,0.7753,1.8
506,467.359253,0.69641,0.69425,0.7753,1.8
507,277.67218,0.69645,0.69384,0.77526,1.8
508,244.967041,0.69646,0.69378,0.77528,1.8
509,260.755585,0.69632,0.6936,0.77523,1.8
510,450.553406,0.69606,0.6937,0.77526,1.8
511,299.164154,0.69615,0.69345,0.77521,1.8
512,244.035019,0.69619,0.69338,0.77515,1.8
513,308.168732,0.69616,0.69349,0.7752,1.8
514,236.296188,0.69613,0.69327,0.7752,1.8
515,261.525635,0.69617,0.69339,0.77517,1.8
516,325.513977,0.69604,0.69336,0.77522,1.8
517,396.784912,0.69617,0.69373,0.77525,1.8
518,356.56958,0.6963,0.69382,0.77531,1.8
519,268.345642,0.6963,0.6936,0.77526,1.8
520,172.177124,0.69647,0.6936,0.77524,1.8
521,224.446899,0.69648,0.69374,0.77524,1.8
522,67.675293,0.69668,0.69363,0.77523,1.8
523,33.895432,0.69669,0.69355,0.77524,1.8
524,200.589554,0.69637,0.69352,0.77528,1.8
525,104.533211,0.69642,0.69334,0.77508,1.8
526,399.588074,0.69594,0.6934,0.77506,1.8
527,393.731995,0.69588,0.6933,0.77504,1.8
528,263.066406,0.69592,0.69303,0.77503,1.8
529,301.870911,0.69579,0.69294,0.77502,1.8
530,269.141693,0.69585,0.69294,0.77503,1.8
531,369.074829,0.69555,0.69276,0.775,1.8
532,355.603119,0.69561,0.69281,0.77498,1.8
