,Unnamed: 0,C,Um,Ur,Ud,C_target
100,100,-27.654808000000003,0.69897,0.69667,0.77587,0.0
101,101,6.001654,0.69897,0.6967899999999999,0.77591,0.0
102,102,26.483625,0.69875,0.6965399999999999,0.7759,0.0
103,103,-10.121156,0.69891,0.6966399999999999,0.77589,0.0
104,104,56.998302,0.69889,0.6968300000000001,0.7759199999999999,0.0
105,105,12.415326,0.69885,0.69663,0.77588,0.0
106,106,16.911236,0.69884,0.6966399999999999,0.77589,0.0
107,107,76.132355,0.69862,0.6964899999999999,0.77591,0.0
108,108,62.67995500000001,0.6987300000000001,0.6966100000000001,0.77588,0.0
109,109,75.39760600000001,0.6986399999999999,0.69652,0.77589,0.0
110,110,212.772308,0.6985,0.69668,0.77585,0.0
111,111,118.58049799999999,0.69863,0.69662,0.77588,0.0
112,112,215.46742200000003,0.69844,0.6965899999999999,0.77586,0.0
113,113,60.978977,0.6987,0.6965600000000001,0.77585,0.0
114,114,145.35762,0.6987,0.6967899999999999,0.77588,0.0
115,115,85.32515,0.6986600000000001,0.69657,0.77596,0.0
116,116,83.079628,0.69862,0.6965100000000001,0.77588,0.0
117,117,30.391371000000003,0.6985399999999999,0.69623,0.77589,0.0
118,118,84.888405,0.6986899999999999,0.6966100000000001,0.7759199999999999,0.0
119,119,147.27801499999998,0.69843,0.6964100000000001,0.77588,0.0
120,120,87.249268,0.69857,0.69644,0.77587,0.0
121,121,69.132317,0.6985600000000001,0.69638,0.77588,0.0
122,122,-50.674206,0.69877,0.69631,0.77583,0.0
123,123,7.402716000000001,0.6986100000000001,0.69627,0.77584,0.0
124,124,-82.861725,0.6986399999999999,0.69603,0.7758,0.0
125,125,106.62303200000001,0.69852,0.69643,0.77584,0.0
126,126,244.58497599999998,0.69827,0.6964199999999999,0.7758,0.0
127,127,91.192932,0.69843,0.69625,0.77586,0.0
128,128,8.319479,0.69843,0.69601,0.77582,0.0
129,129,10.802163,0.6984199999999999,0.696,0.77584,0.0
130,130,-0.7090350000000001,0.69848,0.69604,0.77587,0.0
131,131,73.3256,0.69835,0.69608,0.77583,0.0
132,132,241.45338399999997,0.69818,0.69629,0.77575,0.0
133,133,130.800919,0.69824,0.69608,0.77585,0.0
134,134,-57.90665799999999,0.69853,0.69594,0.7758,0.0
135,135,32.926186,0.6984100000000001,0.69605,0.77582,0.0
136,136,-82.077164,0.69858,0.69595,0.77578,0.0
137,137,35.354725,0.6984199999999999,0.69608,0.77579,0.0
138,138,-103.002213,0.69852,0.69581,0.77581,0.0
139,139,-1.1940899999999999,0.6983699999999999,0.69588,0.77579,0.0
140,140,17.582212,0.6983600000000001,0.69593,0.77579,0.0
141,141,7.9231240000000005,0.69838,0.69593,0.77581,0.0
142,142,-32.704296,0.69847,0.69593,0.77577,0.0
143,143,70.52778599999999,0.69829,0.69599,0.77574,0.0
144,144,-61.637524,0.69847,0.69585,0.77576,0.0
145,145,-125.286751,0.6986100000000001,0.69586,0.7757,0.0
146,146,-0.8884280000000001,0.6984899999999999,0.69607,0.77578,0.0
147,147,179.00618,0.69815,0.69607,0.77575,0.0
148,148,-10.968376,0.69833,0.6958,0.77577,0.0
149,149,-20.92383,0.69835,0.6957899999999999,0.77571,0.0
150,150,-16.262472,0.69826,0.69568,0.77576,0.0
151,151,-61.807842,0.69843,0.6957899999999999,0.77577,0.0
152,152,38.512749,0.6983,0.69591,0.77574,0.0
153,153,28.811359000000003,0.69824,0.6957899999999999,0.77575,0.0
154,154,81.468796,0.69828,0.696,0.77577,0.0
155,155,4.540007,0.69824,0.69572,0.77578,0.0
156,156,-15.653580999999999,0.6984199999999999,0.69591,0.77576,0.0
157,157,-2.734093,0.69821,0.6956399999999999,0.77563,0.0
158,158,82.316544,0.69797,0.69555,0.77563,0.0
159,159,80.816315,0.69798,0.69557,0.77573,0.0
160,160,2.850198,0.69811,0.69552,0.77562,0.0
161,161,127.160408,0.69802,0.69575,0.77561,0.0
162,162,-28.890779,0.69807,0.69535,0.77566,0.0
163,163,4.591337,0.69808,0.69548,0.77562,0.0
164,164,21.742082999999997,0.69791,0.69529,0.77565,0.0
165,165,-25.750284,0.69799,0.69525,0.77564,0.0
166,166,4.248028,0.69808,0.6954899999999999,0.77562,0.0
167,167,-54.449017000000005,0.69828,0.69558,0.77562,0.0
168,168,-44.103825,0.69813,0.69539,0.77566,0.0
169,169,96.67443100000001,0.6979,0.6954899999999999,0.77559,0.0
170,170,20.244304999999997,0.698,0.6954100000000001,0.77561,0.0
171,171,-0.390044,0.69803,0.69539,0.77564,0.0
172,172,-49.128933,0.69805,0.6952699999999999,0.77562,0.0
173,173,-34.280215999999996,0.69813,0.69543,0.77565,0.0
174,174,-59.218745999999996,0.6981,0.6953199999999999,0.77564,0.0
175,175,-58.795143,0.69811,0.69533,0.77559,0.0
176,176,51.887489,0.69799,0.6955,0.77562,0.0
177,177,13.44403,0.69809,0.69552,0.77561,0.0
178,178,-89.503922,0.69815,0.6953,0.77557,0.0
179,179,-36.87973,0.69808,0.69535,0.77556,0.0
180,180,-45.13868,0.69799,0.69518,0.77558,0.0
181,181,-29.530291,0.69793,0.69514,0.77556,0.0
182,182,-27.774714000000003,0.69802,0.69529,0.77564,0.0
183,183,74.295975,0.69799,0.6955600000000001,0.77564,0.0
184,184,-12.415326,0.69819,0.69558,0.77569,0.0
185,185,58.520313,0.69804,0.6955899999999999,0.77564,0.0
186,186,-109.407486,0.69822,0.69534,0.7757,0.0
187,187,16.606138,0.69806,0.6955,0.7757,0.0
188,188,26.920012,0.69806,0.69552,0.77566,0.0
189,189,-4.385294999999999,0.69802,0.6953699999999999,0.77572,0.0
190,190,36.411678,0.69785,0.69525,0.77568,0.0
191,191,-10.747164999999999,0.69814,0.6955100000000001,0.77565,0.0
192,192,-148.467972,0.69827,0.69531,0.77567,0.0
193,193,-46.839821,0.69814,0.6954,0.77569,0.0
194,194,-47.255573,0.69806,0.69528,0.77568,0.0
195,195,-55.923416,0.69802,0.69521,0.77567,0.0
196,196,-18.484953,0.69793,0.69519,0.77567,0.0
197,197,-23.778967,0.69802,0.69529,0.7756,0.0
198,198,-100.076797,0.69812,0.69523,0.77566,0.0
199,199,-120.06408700000001,0.69814,0.6952,0.77574,0.0
200,200,24.034315,0.69789,0.6952699999999999,0.77564,0.0
201,201,27.873696999999996,0.69791,0.69531,0.77568,0.0
202,202,-20.885149,0.69796,0.69521,0.77568,0.0
203,203,53.734547,0.6978300000000001,0.6952699999999999,0.77569,0.0
204,204,-69.668373,0.69811,0.6953,0.77571,0.0
205,205,-8.699339,0.69797,0.6952699999999999,0.77566,0.0
206,206,-17.793236,0.69796,0.69523,0.77569,0.0
207,207,-72.80866999999999,0.69812,0.6953,0.77566,0.0
208,208,-145.907028,0.69824,0.6952699999999999,0.77571,0.0
209,209,-149.293015,0.69815,0.69514,0.7757,0.0
210,210,-75.48484,0.69808,0.69523,0.77566,0.0
211,211,-123.25864399999999,0.69816,0.69521,0.77568,0.0
212,212,-66.06958,0.69806,0.69523,0.77567,0.0
213,213,-103.622688,0.69812,0.69521,0.7757,0.0
214,214,-16.224570999999997,0.6978800000000001,0.69512,0.77569,0.0
215,215,-22.249334,0.69803,0.6953199999999999,0.77564,0.0
216,216,-41.012553999999994,0.69808,0.69533,0.77566,0.0
217,217,-40.601634999999995,0.69822,0.6955399999999999,0.77566,0.0
218,218,-75.527817,0.69805,0.69518,0.77569,0.0
219,219,-28.092724,0.69807,0.6953600000000001,0.77569,0.0
220,220,-175.264038,0.69828,0.69525,0.77567,0.0
221,221,-174.00914,0.69828,0.69526,0.77569,0.0
222,222,-1.66432,0.69801,0.6953600000000001,0.77569,0.0
223,223,-112.174454,0.69814,0.69522,0.77565,0.0
224,224,-150.895996,0.69822,0.69523,0.77569,0.0
225,225,-70.184669,0.69816,0.6953699999999999,0.77569,0.0
226,226,-84.866699,0.698,0.6951,0.77563,0.0
227,227,-46.216766,0.69801,0.69522,0.77569,0.0
228,228,-148.147995,0.69807,0.69503,0.77566,0.0
229,229,-79.772995,0.69806,0.69519,0.77563,0.0
230,230,-118.62647199999999,0.6981,0.69514,0.77565,0.0
231,231,-68.295662,0.69799,0.69512,0.77572,0.0
232,232,-42.000374,0.69793,0.69511,0.77568,0.0
233,233,-116.24859599999999,0.69813,0.69519,0.77569,0.0
234,234,-142.071564,0.69819,0.69521,0.77569,0.0
235,235,-158.476257,0.69828,0.69531,0.77566,0.0
236,236,-22.601767000000002,0.69812,0.69544,0.7757,0.0
237,237,-17.985352,0.69804,0.69535,0.77567,0.0
238,238,-217.619904,0.6984100000000001,0.69534,0.77568,0.0
239,239,-88.496422,0.69812,0.69525,0.77567,0.0
240,240,10.544619,0.69799,0.69538,0.77569,0.0
241,241,-140.93145800000002,0.69819,0.69521,0.77565,0.0
242,242,-258.567535,0.6983699999999999,0.69518,0.7757,0.0
243,243,-222.880966,0.69834,0.69522,0.77566,0.0
244,244,-232.86509700000002,0.6983,0.69514,0.77569,0.0
245,245,-153.74101299999998,0.69831,0.69535,0.77565,0.0
246,246,-127.227791,0.69806,0.69506,0.77567,0.0
247,247,-148.513519,0.69819,0.69519,0.77568,0.0
248,248,-4.867888,0.69805,0.6954,0.77567,0.0
249,249,-211.14343300000002,0.69828,0.69517,0.7756,0.0
250,250,-62.020493,0.69807,0.69525,0.77564,0.0
251,251,-101.228218,0.69818,0.69531,0.77566,0.0
252,252,-109.807999,0.69822,0.69535,0.77567,0.0
253,253,-308.510406,0.6983199999999999,0.69498,0.7757,0.0
254,254,-131.163864,0.69808,0.69509,0.77562,0.0
255,255,-74.274513,0.69806,0.69521,0.77567,0.0
256,256,-49.58783,0.6981,0.69534,0.77564,0.0
257,257,-116.337769,0.6983,0.69545,0.77569,0.0
258,258,-212.133896,0.69823,0.69509,0.77566,0.0
259,259,-169.789932,0.6982,0.69515,0.77566,0.0
260,260,-128.539124,0.69802,0.695,0.77567,0.0
261,261,-72.938507,0.69815,0.69534,0.77567,0.0
262,262,-21.118475,0.69804,0.69534,0.7757,0.0
263,263,-54.070164,0.69809,0.6953,0.77557,0.0
264,264,-173.73085,0.6982,0.69515,0.77563,0.0
265,265,-97.072067,0.6981,0.6952,0.77571,0.0
266,266,-128.131851,0.69813,0.69517,0.77569,0.0
267,267,-75.74404100000001,0.69805,0.69519,0.77565,0.0
268,268,-216.57872000000003,0.69834,0.69524,0.77571,0.0
269,269,-258.47049,0.6983600000000001,0.69516,0.77567,0.0
270,270,-167.522064,0.6982,0.69516,0.77562,0.0
271,271,-109.184471,0.69819,0.69531,0.77566,0.0
272,272,-166.227509,0.69835,0.69538,0.77566,0.0
273,273,-47.962555,0.6981,0.69534,0.77565,0.0
274,274,-193.176514,0.69821,0.69511,0.77568,0.0
275,275,-69.325615,0.69809,0.69526,0.77562,0.0
276,276,-123.754196,0.6983199999999999,0.6954600000000001,0.77563,0.0
277,277,-72.377708,0.69811,0.69528,0.77573,0.0
278,278,-88.23380300000001,0.69806,0.69517,0.77561,0.0
279,279,-124.881676,0.69814,0.69519,0.77563,0.0
280,280,-137.15416000000002,0.69822,0.6952699999999999,0.77566,0.0
281,281,-316.928467,0.69853,0.69526,0.77564,0.0
282,282,-173.777008,0.69831,0.6953,0.77563,0.0
283,283,-93.985039,0.69815,0.69528,0.77569,0.0
284,284,-94.514412,0.69816,0.6953,0.77568,0.0
285,285,-142.66394,0.69822,0.69525,0.7757,0.0
286,286,55.627537,0.69796,0.69547,0.7756,0.0
287,287,-14.026892000000002,0.69816,0.69553,0.7757,0.0
288,288,-10.195215,0.69803,0.69535,0.77567,0.0
289,289,-86.396072,0.69823,0.69543,0.77564,0.0
290,290,-2.470489,0.69808,0.6954600000000001,0.77567,0.0
291,291,-144.0336,0.69834,0.6954199999999999,0.77564,0.0
292,292,-58.03405,0.69813,0.6953600000000001,0.77568,0.0
293,293,-39.043991,0.69809,0.69535,0.77567,0.0
294,294,-144.535828,0.6983,0.6953699999999999,0.77571,0.0
295,295,-157.92424,0.69827,0.69528,0.77566,0.0
296,296,-84.648415,0.69808,0.6952,0.77564,0.0
297,297,-46.548248,0.69816,0.69543,0.77566,0.0
298,298,-116.965981,0.69819,0.69529,0.77565,0.0
299,299,3.366396,0.69808,0.69548,0.77564,0.0
300,300,-151.997208,0.69831,0.6953600000000001,0.77566,0.0
301,301,-12.975916999999999,0.69812,0.69548,0.77566,0.0
302,302,-78.644554,0.69825,0.69547,0.77565,0.0
303,303,-91.390755,0.69822,0.6954,0.77568,0.0
304,304,-84.168594,0.69821,0.6954,0.77566,0.0
305,305,-47.130333,0.69819,0.69548,0.77569,0.0
306,306,-133.339371,0.69847,0.6956399999999999,0.77565,0.0
307,307,-187.047958,0.69838,0.6953699999999999,0.77566,0.0
308,308,-32.744415000000004,0.69816,0.69548,0.77566,0.0
309,309,43.215796999999995,0.69807,0.69558,0.77562,0.0
310,310,-45.926727,0.69803,0.69525,0.77568,0.0
311,311,-107.75848400000001,0.69839,0.6955899999999999,0.77567,0.0
312,312,-285.474426,0.6984100000000001,0.69517,0.77571,0.0
313,313,-102.736214,0.69824,0.69539,0.77566,0.0
314,314,-86.13398000000001,0.69827,0.69548,0.77567,0.0
315,315,-125.286751,0.6983199999999999,0.69544,0.77569,0.0
316,316,-107.75848400000001,0.69827,0.6954199999999999,0.77569,0.0
317,317,-152.593063,0.69819,0.69519,0.77565,0.0
318,318,-176.935715,0.69829,0.6952699999999999,0.7757,0.0
319,319,-107.75848400000001,0.6983199999999999,0.6955,0.7757,0.0
320,320,-111.41520700000001,0.69822,0.69535,0.77567,0.0
321,321,-140.247772,0.6984100000000001,0.6955399999999999,0.77568,0.0
322,322,-26.582221999999998,0.69818,0.69552,0.77565,0.0
323,323,-34.077717,0.69802,0.6952699999999999,0.77557,0.0
324,324,-50.715790000000005,0.69807,0.6953,0.77558,0.0
325,325,-37.410301000000004,0.69803,0.69528,0.77558,0.0
326,326,35.45686,0.69781,0.69519,0.77557,0.0
327,327,-27.735128000000003,0.69796,0.69519,0.77553,0.0
328,328,-250.69207799999998,0.69814,0.69486,0.77554,0.0
329,329,-114.187721,0.69807,0.69512,0.77552,0.0
330,330,-55.712589,0.69796,0.69511,0.77553,0.0
331,331,-57.949940000000005,0.69804,0.69522,0.77551,0.0
332,332,-93.853699,0.69816,0.69529,0.77553,0.0
333,333,-166.08824199999998,0.69826,0.69525,0.77554,0.0
334,334,3.065984,0.69802,0.69539,0.77547,0.0
335,335,-132.160416,0.69814,0.69516,0.77554,0.0
336,336,-0.092865,0.69801,0.6953699999999999,0.77556,0.0
337,337,-30.451195000000002,0.69795,0.69517,0.77552,0.0
338,338,-161.102722,0.69824,0.69524,0.77555,0.0
339,339,-26.780676,0.698,0.69526,0.77556,0.0
340,340,-74.965378,0.69794,0.69503,0.77551,0.0
341,341,-114.143227,0.69813,0.6952,0.77555,0.0
342,342,-27.296509000000004,0.69804,0.6953199999999999,0.77559,0.0
343,343,54.217739,0.6977800000000001,0.69519,0.77552,0.0
344,344,-146.91275,0.69816,0.69516,0.77567,0.0
345,345,-20.729332,0.69799,0.69526,0.77551,0.0
346,346,-98.882515,0.69809,0.69519,0.77554,0.0
347,347,-65.984566,0.69805,0.69522,0.77558,0.0
348,348,-189.244797,0.69806,0.6949,0.77552,0.0
349,349,-100.785126,0.69809,0.69518,0.77557,0.0
350,350,-15.312676999999999,0.69801,0.69531,0.7755,0.0
351,351,-177.819702,0.69831,0.69529,0.77555,0.0
352,352,-73.75702700000001,0.69799,0.6951,0.7754800000000001,0.0
353,353,-115.978531,0.69814,0.69521,0.77555,0.0
354,354,-87.052208,0.69796,0.69502,0.77549,0.0
355,355,-57.527103000000004,0.698,0.69517,0.7754800000000001,0.0
356,356,-112.66735800000001,0.69811,0.69517,0.77554,0.0
357,357,-103.17873399999999,0.69806,0.69512,0.77551,0.0
358,358,0.664933,0.69782,0.69508,0.77553,0.0
359,359,-219.325211,0.69819,0.69502,0.77546,0.0
360,360,-110.031143,0.69801,0.69503,0.77552,0.0
361,361,-21.469429,0.69801,0.69529,0.77556,0.0
362,362,-106.77923600000001,0.69807,0.69514,0.77551,0.0
363,363,-14.819622,0.69791,0.69516,0.7755,0.0
364,364,-123.664566,0.69804,0.69504,0.77555,0.0
365,365,-13.687928,0.6978300000000001,0.69504,0.77553,0.0
366,366,-128.176804,0.69806,0.69506,0.77544,0.0
367,367,-91.08375500000001,0.69796,0.69501,0.77552,0.0
368,368,-45.967979,0.69784,0.69496,0.77553,0.0
369,369,-64.490822,0.69787,0.69495,0.77549,0.0
370,370,-40.479145,0.69791,0.69508,0.77549,0.0
371,371,4.936719999999999,0.69768,0.69489,0.7755,0.0
372,372,-200.44931,0.69808,0.6949,0.7755,0.0
373,373,-160.780441,0.69797,0.69485,0.77549,0.0
374,374,-134.973328,0.69798,0.69493,0.7755,0.0
375,375,-215.443909,0.69805,0.69482,0.7755,0.0
376,376,-156.176331,0.69806,0.69499,0.7755,0.0
377,377,-47.921162,0.698,0.6952,0.77551,0.0
378,378,-76.305702,0.69789,0.69496,0.7755,0.0
379,379,19.430864,0.69771,0.69499,0.77551,0.0
380,380,42.741589000000005,0.6977899999999999,0.69517,0.77552,0.0
381,381,-153.05213899999998,0.6981,0.69505,0.7755,0.0
382,382,-53.69276,0.6977399999999999,0.6948,0.77547,0.0
383,383,14.008163,0.69763,0.69486,0.77552,0.0
384,384,-64.14901,0.69784,0.69491,0.77544,0.0
385,385,-133.112518,0.69796,0.6949,0.7754800000000001,0.0
386,386,-152.868225,0.69793,0.69481,0.7754800000000001,0.0
387,387,-87.182716,0.69793,0.69498,0.7755,0.0
388,388,30.451195000000002,0.6976100000000001,0.69488,0.77549,0.0
389,389,44.745083,0.6975600000000001,0.69485,0.77552,0.0
390,390,-13.388048999999999,0.69787,0.69511,0.7755,0.0
391,391,-54.365349,0.6977800000000001,0.69485,0.77547,0.0
392,392,-151.722183,0.6979,0.69476,0.77549,0.0
393,393,-201.860229,0.69799,0.69476,0.7754300000000001,0.0
394,394,-57.188526,0.6977300000000001,0.6947800000000001,0.7754800000000001,0.0
395,395,0.723785,0.69768,0.69489,0.7754800000000001,0.0
396,396,-132.250565,0.69798,0.69493,0.77545,0.0
397,397,-78.99221,0.69785,0.69488,0.7755,0.0
398,398,-242.743896,0.69805,0.69475,0.77542,0.0
399,399,-116.78627,0.69795,0.69493,0.77547,0.0
400,400,-83.38426199999999,0.69784,0.69486,0.77545,0.0
401,401,-23.896261,0.69777,0.69493,0.77546,0.0
402,402,-42.288296,0.69782,0.69495,0.77552,0.0
403,403,-145.40438799999998,0.69786,0.69472,0.77547,0.0
404,404,-131.11883500000002,0.69782,0.6947,0.77546,0.0
405,405,-73.28272199999999,0.6977899999999999,0.69481,0.77544,0.0
406,406,-94.381729,0.6977800000000001,0.6947399999999999,0.77544,0.0
407,407,-123.34825900000001,0.6976600000000001,0.6944899999999999,0.7755,0.0
408,408,-16.186676000000002,0.6976600000000001,0.6948,0.77547,0.0
409,409,-112.35356100000001,0.6977800000000001,0.6946899999999999,0.77544,0.0
410,410,-154.93541000000002,0.6977300000000001,0.6945,0.77546,0.0
411,411,-90.731911,0.6978,0.6947800000000001,0.7754800000000001,0.0
412,412,-93.985039,0.6977899999999999,0.69476,0.7755,0.0
413,413,-142.345047,0.69782,0.69468,0.77541,0.0
414,414,-278.64068599999996,0.69793,0.6944899999999999,0.77547,0.0
415,415,-214.261246,0.69785,0.69453,0.7754300000000001,0.0
416,416,-46.091755,0.69771,0.6947800000000001,0.77542,0.0
417,417,-172.014374,0.69792,0.6947399999999999,0.7754800000000001,0.0
418,418,-90.95148499999999,0.69791,0.69494,0.77545,0.0
419,419,-159.489197,0.69792,0.69477,0.77542,0.0
420,420,-148.33140600000002,0.69772,0.6945,0.77546,0.0
421,421,-113.20361299999999,0.69784,0.6947800000000001,0.77544,0.0
422,422,-60.915649,0.69772,0.6947399999999999,0.77551,0.0
423,423,-47.795773,0.6977300000000001,0.6948,0.77545,0.0
424,424,-160.641571,0.69795,0.69481,0.77542,0.0
425,425,-30.050210999999997,0.6977399999999999,0.69487,0.7754,0.0
426,426,10.121156,0.69765,0.69488,0.77541,0.0
427,427,-54.828075,0.6976,0.6945899999999999,0.7753899999999999,0.0
428,428,-86.396072,0.6977,0.69465,0.77547,0.0
429,429,-153.74101299999998,0.6977899999999999,0.6945899999999999,0.7753899999999999,0.0
430,430,-72.636009,0.6977399999999999,0.69475,0.7754,0.0
431,431,-197.771591,0.69799,0.6947800000000001,0.7754800000000001,0.0
432,432,-37.410301000000004,0.69767,0.69475,0.77549,0.0
433,433,-62.870438,0.6978,0.69486,0.7754300000000001,0.0
434,434,-29.730442,0.6976600000000001,0.69476,0.7753899999999999,0.0
435,435,-94.20525400000001,0.6977800000000001,0.69475,0.7753899999999999,0.0
436,436,-230.721741,0.69803,0.6947399999999999,0.7754300000000001,0.0
437,437,-50.674206,0.69765,0.69467,0.7754300000000001,0.0
438,438,-229.533157,0.69782,0.69444,0.77547,0.0
439,439,-51.511371999999994,0.69777,0.69485,0.77544,0.0
440,440,-70.485046,0.69768,0.69467,0.77545,0.0
441,441,-249.013687,0.69793,0.6945600000000001,0.77544,0.0
442,442,-14.102919,0.6976,0.69471,0.77542,0.0
443,443,-130.031601,0.69776,0.69462,0.77544,0.0
444,444,-156.13061499999998,0.69781,0.69462,0.7754300000000001,0.0
