,val_loss,val_mse,loss,mse
102,1147802.0244530244,1147618.375,1431843.5157457935,1431660.125
103,1140219.867519305,1140035.75,1424568.164904502,1424384.25
104,1121998.5875965252,1121814.625,1418316.9723453843,1418132.75
105,1125361.1077863579,1125176.625,1409781.6350045474,1409597.5
106,1110881.8662323037,1110697.375,1402424.275807185,1402239.875
107,1104117.8482142857,1103933.125,1395146.9527626194,1394962.125
108,1101377.7890122265,1101192.75,1388342.2806957709,1388157.375
109,1101158.7060006435,1100973.25,1382369.5444520237,1382184.125
110,1089740.8396879022,1089555.375,1376347.1152512506,1376161.75
111,1081298.9788449164,1081113.25,1370732.5977717144,1370546.875
112,1073596.8547297297,1073411.0,1365764.9606639382,1365579.125
113,1068437.2577220078,1068251.125,1359200.5281377898,1359014.75
114,1065603.8369530244,1065417.5,1352525.414563438,1352339.25
115,1055011.7734877735,1054825.375,1348027.8843792633,1347841.5
116,1057152.1481660232,1056965.375,1343018.7034447477,1342832.125
117,1048320.5004021879,1048133.5,1338053.0590609368,1337866.25
118,1048448.1866151866,1048260.9375,1333745.6019781718,1333558.5
119,1039825.378458816,1039638.1875,1328744.883270805,1328558.0
120,1041726.0711068211,1041538.5,1324717.6965666213,1324530.125
121,1029318.468548906,1029130.9375,1321431.7043826738,1321244.0
122,1024865.5123069498,1024677.875,1315231.6242041837,1315044.0
123,1040475.9280888031,1040287.6875,1312800.4837994543,1312612.625
124,1017597.3930984556,1017409.375,1308464.1155354707,1308276.125
125,1016516.3127413128,1016328.0,1303525.557185084,1303337.5
126,1008237.6633687259,1008049.4375,1300048.9639608914,1299860.625
127,1009827.6030405406,1009638.9375,1297581.5957821738,1297393.25
128,1001528.4252734878,1001339.9375,1293671.8929627102,1293483.25
129,1002524.1145431146,1002335.3125,1291302.95475216,1291114.25
130,997148.359475547,996959.5625,1288230.0615052297,1288041.125
131,995023.8470881596,994834.75,1282864.8705519554,1282675.875
132,1002083.043516731,1001893.75,1281260.6087426103,1281071.5
133,993756.5583172458,993567.1875,1279253.230275125,1279063.875
134,987974.8517535393,987785.5625,1276910.0103456117,1276720.625
135,1008487.6640122265,1008297.75,1276698.0351011823,1276508.625
136,982050.1869369369,981860.5625,1273897.1671214188,1273707.625
137,978573.0570302445,978383.375,1267142.130400182,1266952.25
138,987874.7016570142,987684.75,1265924.2164051842,1265734.5
139,976258.0376447877,976068.3125,1262715.9386084585,1262526.25
140,971145.4621138996,970955.625,1260519.5274556617,1260329.625
141,969174.527992278,968984.6875,1258061.687528422,1257871.5
142,983454.74002574,983264.375,1255510.2418428832,1255320.125
143,966629.3117760618,966439.0625,1252945.624971578,1252755.5
144,963556.3977638353,963366.125,1248460.6325034106,1248270.5
145,970481.7015765766,970291.125,1244316.0719076854,1244125.75
146,958027.8675997426,957837.3125,1244261.2258981355,1244070.875
147,957927.7483108108,957737.1875,1238222.6835209187,1238032.125
148,955351.3042149292,955160.375,1237645.2668258299,1237454.75
149,950789.5888835264,950598.9375,1235124.2150409278,1234933.375
150,952522.1147039897,952331.1875,1232611.7149272396,1232420.875
151,968181.6089124839,967990.1875,1233357.5930536608,1233166.625
152,945236.7907818533,945045.9375,1233694.667434061,1233503.625
153,950915.1281370657,950723.8125,1229164.1345497954,1228973.0
154,947113.0286357786,946921.75,1224558.5894724876,1224367.375
155,944462.1901544401,944270.8125,1222501.346350614,1222310.0
156,937510.7647200773,937319.5625,1221031.1059572534,1220839.5
157,944171.2151705277,943979.5625,1219798.7540359255,1219607.375
158,936665.6418918918,936474.1875,1217185.0378012734,1216993.5
159,946491.9628378379,946300.1875,1215131.7493178719,1214940.25
160,932720.4720881596,932528.9375,1215778.0522964983,1215586.25
161,935165.9031531531,934974.125,1212388.2547748976,1212196.5
162,954112.9660553411,953920.75,1211655.1974192816,1211463.25
163,930337.3953507078,930145.75,1211353.9565143248,1211162.0
164,928381.8793436293,928189.9375,1211715.8994997726,1211524.0
165,936671.1659427284,936479.0,1206850.4633924512,1206658.375
166,933661.17752574,933469.0,1207441.8285584357,1207249.875
167,932202.2518500644,932010.1875,1211159.4103854024,1210967.125
168,942742.0131917632,942549.6875,1210142.3559856752,1209950.25
169,937525.0861486486,937332.6875,1209433.3485959526,1209241.125
170,928376.2080920206,928183.9375,1205915.2655752616,1205723.25
171,927200.8307593308,927008.625,1204296.4388926786,1204104.375
172,927348.0427927928,927155.75,1203134.9043883584,1202942.75
173,922979.3961550837,922787.25,1203089.7375511597,1202897.5
174,924577.3766087516,924385.125,1204482.8767053206,1204290.625
175,937867.6837194337,937675.1875,1202649.8335038654,1202457.5
176,919917.3641409266,919725.375,1203421.1318781264,1203229.0
177,933262.3823198198,933069.9375,1201623.6118121874,1201431.25
178,918995.865990991,918803.6875,1204133.071225557,1203940.75
179,920486.4304214929,920294.3125,1202129.9128012734,1201937.75
180,920048.1872586872,919856.0,1199767.704581628,1199575.375
181,917979.422940798,917787.25,1200593.5260914052,1200401.5
182,918759.7812902188,918567.5625,1201091.6438153705,1200899.375
183,919656.5859877735,919464.5,1199189.0393929058,1198996.625
184,923477.5955598456,923285.1875,1197825.5351011823,1197633.25
185,917063.1041666666,916870.9375,1198830.4967030468,1198638.375
186,920315.8822393822,920123.6875,1196891.9651261938,1196699.75
187,925236.7539414414,925044.375,1197108.0977717144,1196916.0
188,927129.4802123553,926937.0625,1201674.661437017,1201482.5
189,928855.7631917632,928663.3125,1196315.210379718,1196122.875
190,928169.3674388675,927976.75,1200103.6388130968,1199911.375
191,917580.7429214929,917388.4375,1195162.5609083674,1194970.25
192,912094.4355694981,911902.3125,1192420.2603171896,1192228.0
193,917874.3822393822,917682.0,1191940.556502956,1191748.5
194,914541.3939028314,914349.125,1192240.0419224647,1192047.875
195,915916.1823519948,915723.75,1191598.9847089585,1191406.625
196,924782.328426641,924589.8125,1192861.4255343338,1192669.25
197,908294.2061615187,908102.0,1191069.4106838335,1190877.25
198,910450.4274453025,910258.25,1189537.7658594816,1189345.5
199,912291.0865508366,912098.6875,1187046.610845839,1186854.25
200,907188.8837676962,906996.625,1187005.3915416098,1186813.0
201,907864.3847329472,907672.125,1187254.6383015006,1187062.5
202,906447.3051801802,906255.3125,1188927.599960209,1188735.375
203,911608.7292471043,911416.3125,1187275.8430536608,1187083.75
204,908771.0826093951,908578.75,1186368.127870623,1186175.875
205,905887.0746460747,905695.0,1188262.2789904503,1188070.0
206,903912.6858912484,903720.5,1185239.190143247,1185046.75
207,905059.9847972973,904868.0,1186467.74985789,1186275.375
208,903457.709539897,903265.625,1186340.7201000454,1186148.625
209,902049.8869047619,901857.6875,1186289.7735618462,1186097.625
210,909540.1743886744,909348.0,1181879.0449209868,1181686.875
211,903173.296573359,902981.1875,1182059.8958617554,1181867.75
212,905064.3223938224,904872.1875,1180808.8886994089,1180616.75
213,905596.6110842986,905404.625,1182648.1687841064,1182456.125
214,905140.7282818533,904948.625,1181080.943042292,1180889.0
215,899218.3696911196,899026.4375,1181051.7287403366,1180859.875
216,896718.7541827542,896527.0,1181642.0982548886,1181450.125
217,897289.4435328186,897097.75,1179549.2448271941,1179357.375
218,896633.4083011583,896441.8125,1178392.8536550705,1178201.0
219,906888.8394465895,906696.8125,1179318.4991473397,1179126.625
220,917448.3167631917,917256.0625,1179719.314972715,1179527.375
221,908447.6203346204,908255.625,1178319.855161437,1178128.0
222,892228.6817889318,892037.1875,1176582.6890063665,1176390.875
223,898603.1837194337,898411.4375,1178015.0585493406,1177823.5
224,896254.1760778636,896062.4375,1176156.7337994543,1175964.875
225,891409.4410392535,891217.9375,1173566.724761255,1173375.125
226,892360.7486325612,892169.0625,1178687.338307185,1178495.875
227,889502.2882078507,889311.0,1177061.8070713961,1176870.25
228,891419.0393339768,891227.5625,1172547.4837426103,1172355.75
229,890013.1932915058,889822.0,1173602.7800136425,1173411.375
230,889678.4921171172,889487.125,1177137.9311050477,1176946.5
231,887120.6423745174,886929.4375,1172860.2896771259,1172668.875
232,888781.2097812098,888589.9375,1171668.5134151888,1171477.125
233,888040.8197393822,887849.5,1170321.770122783,1170130.5
234,888276.5695785071,888085.1875,1171373.221208504,1171182.125
235,903882.8620495496,903691.375,1173803.159390632,1173611.75
236,883358.3253700129,883167.1875,1167357.767337426,1167166.875
237,885406.3749195624,885215.1875,1172825.63051387,1172634.375
238,882839.8612451737,882648.9375,1171965.0542860392,1171773.875
239,883133.9829472329,882943.0,1169078.1252273761,1168887.0
240,886514.8863416988,886324.25,1168676.1658708504,1168485.0
241,891334.5541344916,891143.3125,1168597.6741700773,1168406.625
242,884745.2730855856,884554.3125,1164269.4325829924,1164078.5
243,882822.130550193,882631.3125,1164389.568099136,1164198.625
244,885138.1856499356,884947.4375,1167976.9411948612,1167786.0
245,879942.7449324324,879751.8125,1166865.2958162802,1166674.25
246,883370.9925997426,883180.0625,1162949.1952592088,1162758.25
247,882408.074002574,882217.1875,1161876.0749772624,1161685.25
248,889349.8546492922,889158.8125,1162014.8112778536,1161823.875
249,887715.7850707851,887524.75,1163229.5530354707,1163038.625
250,887405.2447715573,887214.3125,1163604.0787858118,1163413.125
251,903404.3680019305,903213.25,1166803.411948613,1166612.5
252,884584.0451254826,884393.1875,1163852.9016598454,1163662.125
253,888047.7665701415,887856.875,1164784.590950432,1164593.875
254,880589.2648809524,880398.4375,1161713.6657003183,1161522.875
255,886537.6586229086,886346.9375,1160573.6014381538,1160382.875
256,881867.0768178893,881676.25,1160544.9110959526,1160354.125
257,889550.1173584298,889359.25,1161193.5062528423,1161002.625
258,884848.1703667954,884657.25,1162474.815256935,1162284.0
259,881982.2522522523,881791.5,1160905.9673999546,1160715.125
260,879421.6547619047,879231.1875,1161814.3499317872,1161623.75
261,881345.0308075933,881154.5,1159370.573755116,1159179.875
262,880822.9249517374,880632.3125,1164164.5503069577,1163973.625
263,888180.040460103,887989.0625,1159245.2398817644,1159054.625
264,884138.1037644788,883947.25,1160542.4846521146,1160351.875
265,879378.7808075933,879188.1875,1160391.7199863575,1160200.875
266,883178.1870173746,882987.3125,1158853.8313437926,1158663.25
267,889045.2035875161,888854.3125,1159061.6296043657,1158871.0
268,881239.3056628057,881048.5625,1159556.3370850387,1159365.5
269,877712.5077220077,877521.875,1159243.6699067757,1159053.0
270,880044.2519305019,879853.4375,1161348.7363005911,1161157.875
271,879993.9966216217,879803.375,1161058.8249772624,1160868.0
272,894447.8682432432,894256.75,1159124.1316507503,1158933.25
273,888971.6747908622,888780.625,1159327.571282401,1159136.625
274,886257.2437258688,886066.0625,1157939.695685539,1157748.75
275,876393.3347007722,876202.5625,1158428.9125738973,1158238.0
276,878838.4354890605,878647.6875,1157866.3315711687,1157675.25
277,877910.1367438867,877719.5625,1161095.559572533,1160904.75
278,877383.8689671814,877193.0625,1162435.0012789904,1162244.125
279,880972.6975546975,880781.5625,1163812.4241416552,1163621.5
280,877417.7451737452,877226.75,1157724.560027285,1157533.25
281,875181.3605212355,874990.4375,1156011.4048431106,1155820.125
282,883160.04255148,882968.875,1156170.0559629377,1155979.125
283,893105.5980534105,892914.0625,1157630.5244997726,1157439.625
284,881041.0393339768,880849.875,1161375.0531207367,1161183.875
285,874617.0257400258,874426.0,1156637.4809572534,1156446.25
286,884562.2483912484,884370.9375,1157650.1457338564,1157458.875
287,878578.9580920206,878387.625,1155470.736073215,1155279.625
288,881067.6532335908,880876.375,1156970.633412915,1156779.25
289,875676.1880630631,875485.0625,1158395.9920702593,1158204.75
290,887068.6326415702,886877.3125,1155956.221407458,1155765.125
291,876628.2173423424,876436.9375,1157970.1626307413,1157778.875
292,876354.7441280567,876163.625,1154395.635914052,1154204.375
293,889610.0489060489,889418.5625,1155505.5495679853,1155314.5
294,886610.7142052767,886419.1875,1156050.406264211,1155859.25
295,879451.5290379665,879260.3125,1157411.9569690768,1157220.5
296,877205.713400901,877014.75,1157130.3103683493,1156938.875
297,882523.2413931789,882332.0,1158634.2456230104,1158443.125
298,873682.6164736165,873491.5,1153246.721208504,1153055.375
299,873158.8141891892,872967.5,1153371.8225613916,1153180.625
300,874008.3190958815,873817.125,1158134.86920191,1157943.25
301,884580.7282014157,884389.125,1154185.3746873578,1153994.0
302,885888.3407335908,885696.6875,1153910.7573328787,1153719.25
303,882388.9313867439,882197.3125,1154187.5919452023,1153996.25
304,879406.2483912484,879214.625,1154696.5531491586,1154505.25
305,879102.2033462033,878910.6875,1153980.895179627,1153789.5
306,873799.0637870013,873607.6875,1153632.5215723056,1153441.0
307,873682.7802445303,873491.4375,1151191.4672578445,1150999.75
308,889518.6854890605,889326.9375,1151026.6804797635,1150835.125
309,871616.2025418276,871424.8125,1153649.6431048203,1153458.125
310,870814.1003056628,870622.875,1153400.7718849478,1153209.375
311,872578.7578828828,872387.3125,1151283.9722032743,1151092.375
312,874429.9488416988,874238.375,1150481.5065654842,1150289.875
313,874388.7048745174,874197.0625,1152390.33526603,1152198.5
314,886746.3702541827,886554.5,1151605.0661664393,1151413.375
315,887796.9347651222,887604.9375,1152019.4910186448,1151827.875
316,895038.3422619047,894846.1875,1152427.4954809004,1152235.875
317,874327.2800032175,874135.5,1152516.6836630288,1152325.0
318,874341.7606981982,874150.3125,1155101.074010914,1154909.25
319,875319.4203667954,875127.625,1154068.9945145522,1153877.25
320,884748.7327863578,884556.75,1151835.4344020009,1151643.5
321,870813.8347812098,870622.0625,1150615.3759663485,1150423.625
322,874042.2225707851,873850.8125,1151222.8825602548,1151031.125
323,870370.4247908622,870178.8125,1150535.1972771715,1150343.625
324,870326.6911196911,870135.125,1149921.5648021828,1149729.75
325,886786.0282335908,886593.875,1147369.042291951,1147177.25
326,880195.806949807,880003.625,1151244.889409959,1151053.125
327,870129.3515122265,869937.4375,1148174.3530582082,1147982.5
328,876000.7859555985,875809.25,1147852.5760288767,1147660.625
329,876021.1788931789,875829.625,1157187.4156718964,1156995.375
330,875571.9167471043,875380.0,1151260.4468508414,1151068.375
331,869696.4582528957,869504.6875,1151091.6211346067,1150899.75
332,876275.9167471043,876083.875,1150039.929058663,1149847.75
333,874872.8482142857,874680.8125,1148502.849761255,1148310.875
334,873621.8856981982,873429.9375,1148755.6544167805,1148563.625
335,868554.5087676962,868362.6875,1146967.951597317,1146775.875
336,870760.1234716859,870568.125,1150589.8144611188,1150398.0
337,880458.4153796653,880266.125,1152704.0552523874,1152511.875
338,888934.2742921493,888742.9375,1164360.2229706685,1164168.25
339,870566.0526866151,870374.0,1157974.2141882675,1157782.125
340,869170.3917310167,868978.5,1146935.2393701682,1146743.125
341,869745.6387548263,869553.5625,1146584.2900750341,1146392.25
342,871451.0887226512,871258.75,1147609.6855957254,1147417.375
343,870841.6595881596,870649.4375,1147105.6098226467,1146913.5
344,878787.5330598456,878595.0625,1153777.4788256024,1153585.125
345,871971.8441119691,871779.5,1152925.7568212824,1152733.25
346,869390.8662323038,869198.75,1153351.627586403,1153159.375
347,869191.140524453,868998.9375,1147889.6422237381,1147697.25
348,867267.4734555985,867075.125,1146178.8007332878,1145986.25
349,874091.4880952381,873899.0,1146957.8569804456,1146765.5
350,870054.4808558559,869862.0625,1153176.3357207822,1152984.0
351,869877.7661679536,869685.625,1151203.179257617,1151010.875
352,870271.2421975547,870078.75,1148435.022396544,1148242.75
353,879331.6122104247,879138.9375,1145844.797976353,1145652.375
354,871646.5693371943,871453.8125,1144808.6908253753,1144616.25
355,868939.1717342342,868746.8125,1147608.5322305593,1147416.0
356,867515.0007239382,867322.5,1145215.1388983629,1145022.375
357,874088.8688867439,873896.1875,1147693.210436562,1147500.875
358,880126.4111969112,879933.4375,1146572.5737266939,1146379.75
359,872055.157014157,871862.375,1145326.7958731242,1145134.0
360,884597.5193050193,884404.3125,1144630.979820373,1144438.25
361,883840.6615186615,883647.4375,1150138.340893588,1149945.625
362,878309.4488416988,878116.4375,1149439.5564461118,1149246.625
363,876506.9492438867,876313.875,1146025.4409959072,1145832.75
364,872220.1455920206,872027.25,1148457.0193269667,1148264.0
365,878708.2871621621,878515.3125,1144950.326341519,1144757.5
366,878707.2402670528,878514.1875,1143608.4780866303,1143415.75
367,871746.7380952381,871553.8125,1143994.943383356,1143802.125
368,865573.049469112,865380.25,1145136.8393019554,1144944.0
369,867903.8626126127,867711.25,1145395.1258242384,1145202.25
370,871042.7705920206,870849.75,1143838.7750113688,1143646.0
371,873458.8312419562,873265.75,1144847.3282173716,1144654.375
372,871026.6883848134,870833.5625,1144447.3604479309,1144254.375
373,865199.4753861004,865006.6875,1146398.2517053206,1146205.25
374,869740.6732625483,869547.5625,1144689.4810993634,1144496.625
375,866845.5728764479,866652.75,1142598.622129377,1142405.625
376,866172.5468951093,865979.8125,1145575.5290188722,1145382.5
377,866353.7457368083,866161.0,1148891.7028194633,1148698.625
378,866069.3852960103,865876.25,1144570.3353228741,1144377.125
379,884323.9396718147,884130.4375,1144174.5645748067,1143981.375
380,864782.8506274131,864589.75,1141128.0670759436,1140934.875
381,873131.4709620335,872938.0625,1142618.1413710779,1142425.125
382,866439.2467020592,866246.0,1143261.548260573,1143068.25
383,866389.4354890605,866196.1875,1141914.718792633,1141721.375
384,868240.4631595882,868047.0,1143910.8310595725,1143717.625
385,868799.3755630631,868606.0,1141886.6685993634,1141693.375
386,868802.3130630631,868609.0,1143916.605331969,1143723.375
387,867368.9274453025,867175.6875,1147870.69895407,1147677.25
388,863690.7098616473,863497.5625,1143923.6352887675,1143730.25
389,868088.1813867439,867894.75,1143275.269838563,1143081.875
390,870308.1295045045,870115.1875,1142479.2171157345,1142285.875
391,876200.7831402832,876007.125,1141986.8221919055,1141793.5
392,862829.5713481338,862636.125,1140432.5238744884,1140238.875
393,866460.166425354,866267.0,1145235.525466121,1145042.0
394,865874.7589285715,865681.625,1144306.8794338335,1144113.5
395,866076.566924067,865883.25,1141043.9644156434,1140850.375
396,862912.3702541827,862719.0,1142362.4554911323,1142168.875
397,870173.1970720721,869979.5,1140683.4003524329,1140489.625
398,863557.1607142857,863363.625,1141764.8690598,1141571.0
399,864019.8489382239,863826.625,1141822.4248522054,1141628.875
400,871460.5661196911,871266.625,1142961.165103456,1142767.625
401,874358.166023166,874164.125,1142953.1637676216,1142759.375
402,866755.6690797941,866561.8125,1142114.5941336972,1141920.625
403,863455.6292631917,863262.0,1139780.5051443838,1139586.75
404,866220.4296171172,866026.5625,1143287.9191109596,1143094.125
405,868493.7277187902,868299.75,1142206.1517166893,1142012.25
406,862083.5188223938,861889.75,1141426.2631878126,1141232.375
407,863222.8912483912,863028.9375,1139914.7365279673,1139721.0
408,865578.9510939511,865385.25,1139176.3573215099,1138982.375
409,861285.0211550837,861091.25,1142096.102347658,1141902.25
410,863197.0069980695,863003.1875,1139413.6597885403,1139219.5
411,871567.5856660232,871373.4375,1139881.5617326058,1139687.375
412,873885.7801640927,873691.5,1142066.7093565257,1141872.625
413,863197.3037323038,863003.375,1140458.0011937243,1140263.75
414,863798.9486808237,863605.1875,1141328.1350756024,1141134.0
415,863267.1657818533,863073.1875,1143706.9850784447,1143512.75
416,862732.5284749034,862538.4375,1140281.8368008186,1140087.5
417,864707.3800675676,864513.5,1140645.9586743976,1140451.875
418,863161.9988738738,862967.875,1139874.9708958617,1139680.625
419,862992.2346364221,862798.0,1138979.7122839927,1138785.5
420,878636.9637226512,878442.5,1138903.8769326967,1138709.625
421,862824.246541184,862630.3125,1144832.3864256481,1144637.875
422,860774.3564189189,860580.25,1145419.9704979537,1145225.625
423,861694.5086068211,861500.125,1138674.3196907686,1138480.125
424,863436.8778957529,863242.4375,1140475.6386994089,1140281.25
425,862911.2708333334,862716.8125,1139539.8641996363,1139345.5
426,860918.3003539253,860723.8125,1137599.3825602548,1137405.0
427,863694.1657014157,863499.5625,1137367.2970668485,1137172.75
428,860823.0066763192,860628.6875,1139463.9511425649,1139269.375
429,862687.5934684685,862493.0,1139487.380997044,1139292.875
430,860976.9802927928,860782.3125,1136667.0411550705,1136472.5
431,860606.9378217503,860412.3125,1140194.6965666213,1140000.125
432,867160.9193211069,866966.1875,1141963.4413653933,1141768.75
433,865904.0820463321,865709.8125,1140389.31278422,1140194.625
434,860082.6079472329,859888.0,1138114.3573215099,1137919.5
435,862146.2356821107,861951.5,1137853.0212028194,1137658.375
436,860440.0792310167,860245.4375,1141593.9230047748,1141399.125
437,858689.2125965251,858494.25,1138209.1898021828,1138014.375
438,907152.5140765766,906956.875,1137030.9367894498,1136835.875
439,874409.3754826254,874214.0,1142505.3867098682,1142310.25
440,867123.9701576576,866928.875,1138232.1122669396,1138037.25
441,860339.9917953667,860145.1875,1140955.974818099,1140760.875
442,860136.0216377091,859941.25,1139568.2368690313,1139373.25
443,858716.3558558559,858521.375,1141568.1444974989,1141372.875
444,858097.4678249678,857902.4375,1138272.6881537063,1138077.5
445,868244.383043758,868049.0625,1138232.1515177353,1138036.875
446,866311.8016409266,866116.1875,1136349.2258412915,1136153.875
447,857615.058075933,857419.75,1138949.2604024557,1138753.75
448,860647.5061936937,860452.0625,1137430.1203956343,1137234.875
449,864476.3098455599,864280.875,1135814.9693042291,1135619.375
450,857175.1832368083,856979.75,1135039.4644440655,1134843.875
451,861224.5006435006,861029.25,1136054.5843565257,1135859.125
452,859716.1986808237,859520.5625,1140582.8080377444,1140387.375
453,867007.4071750322,866811.625,1137766.7559686222,1137571.125
454,856526.3796653796,856330.8125,1136627.1176386995,1136431.5
455,866405.8862612613,866210.125,1139355.6898590268,1139160.0
