,val_loss,val_mse,loss,mse
65,2652256.973880597,2651139.25,2836479.703063241,2835364.5
66,2613798.0597014925,2612674.75,2790193.030632411,2789073.25
67,2569033.563432836,2567904.75,2748661.7812911724,2747535.75
68,2531198.880597015,2530065.5,2707193.6139657446,2706063.25
69,2489760.516169154,2488622.0,2671950.7033377253,2670813.5
70,2451428.103233831,2450285.25,2635036.5377689945,2633895.0
71,2421305.976368159,2420159.0,2598751.9755160296,2597607.25
72,2386711.271144279,2385559.0,2573699.3935002196,2572548.5
73,2353660.59079602,2352504.0,2535004.8837285903,2533851.25
74,2324576.3880597013,2323414.5,2503814.928304787,2502655.5
75,2297874.4514925373,2296707.75,2472719.1832454987,2471555.25
76,2264228.75,2263057.25,2443447.1611769875,2442277.5
77,2231023.1529850746,2229848.0,2411624.3809837503,2410451.75
78,2205389.141169154,2204208.5,2382286.7534036012,2381108.75
79,2177789.902363184,2176605.5,2356159.153491436,2354977.5
80,2155201.5883084578,2154012.0,2329794.225735617,2328607.25
81,2135063.9732587063,2133870.25,2308949.6485507246,2307758.25
82,2109033.65920398,2107836.25,2285272.500988142,2284078.0
83,2096604.994402985,2095402.0,2260416.606938955,2259216.0
84,2062194.822761194,2060988.125,2239678.439174352,2238474.5
85,2039156.1013681593,2037945.0,2214072.7894158983,2212864.0
86,2015721.0236318407,2014505.75,2189756.0255270093,2188542.75
87,1995079.2692786069,1993859.0,2168842.806763285,2167625.75
88,1971617.4651741295,1970393.0,2142962.768719807,2141740.5
89,1946415.0609452736,1945186.75,2120854.309453228,2119628.0
90,1925892.1529850746,1924657.5,2097225.7610342554,2095993.75
91,1901657.401119403,1900419.5,2071349.039827624,2070113.375
92,1877772.7077114428,1876529.375,2048970.1773715415,2047730.0
93,1850815.5286069652,1849568.0,2024616.5736714976,2023370.875
94,1831493.7723880596,1830241.0,2001102.7845849802,1999852.25
95,1806895.4844527363,1805638.5,1980338.722002635,1979085.125
96,1783853.0429104478,1782590.875,1958300.748133509,1957040.25
97,1761334.0310945273,1760067.375,1932670.1773166447,1931405.25
98,1742554.7213930348,1741282.125,1914038.7535133949,1912770.375
99,1715550.493159204,1714273.75,1887589.2072353975,1886315.25
100,1695761.344527363,1694479.0,1865259.3360507246,1863980.0
101,1670294.8196517413,1669008.75,1843976.1141853316,1842692.25
102,1657363.2388059702,1656071.0,1823484.6273056653,1822195.625
103,1627220.781716418,1625925.125,1800494.95394159,1799200.875
104,1608611.5603233832,1607310.375,1778060.275801493,1776762.375
105,1589108.383084577,1587802.0,1758846.487209047,1757543.25
106,1568889.3557213931,1567579.125,1738641.0602217831,1737332.125
107,1545672.3753109453,1544356.75,1716245.3147782169,1714932.625
108,1524464.0111940298,1523143.125,1695415.9225955205,1694097.125
109,1510482.0951492537,1509156.625,1676219.815821256,1674896.5
110,1487430.0873756218,1486098.75,1653449.7090469915,1652121.75
111,1472794.2540422885,1471458.25,1636772.753732982,1635438.125
112,1450245.476057214,1448904.625,1614964.2402283708,1613625.875
113,1432767.7506218906,1431421.25,1595466.5270092227,1594122.875
114,1414994.9359452736,1413643.25,1576350.9622859026,1575002.0
115,1398669.1962064677,1397312.0,1559420.720904699,1558066.875
116,1379138.8233830845,1377777.25,1542729.4606938956,1541369.0
117,1374503.2300995025,1373135.25,1525705.5200373298,1524341.75
118,1352313.2316542289,1350941.5,1510408.5962889767,1509038.875
119,1339707.4434079602,1338330.125,1495662.211572244,1494287.375
120,1324517.7223258705,1323136.75,1483355.7789306105,1481977.625
121,1315993.0133706469,1314606.375,1471920.4116161617,1470536.625
122,1303399.1144278606,1302008.875,1461352.0979358805,1459963.0
123,1294082.7307213931,1292687.25,1450321.29743083,1448929.0
124,1284748.3286691543,1283348.375,1439828.9098045675,1438431.125
125,1274572.9200870646,1273168.625,1430472.241765481,1429070.625
126,1265911.6739738807,1264503.375,1421494.611028766,1420088.5
127,1257604.447294776,1256192.0,1412343.7592775582,1410932.875
128,1250697.7711442786,1249280.25,1405550.3143390426,1404136.25
129,1242607.046175373,1241185.375,1396130.3591897234,1394711.25
130,1235285.3162313432,1233859.125,1388441.1435002196,1387018.0
131,1223804.507307214,1222374.625,1382053.7474747475,1380626.5
132,1220541.2171952736,1219107.625,1373263.4660188844,1371831.375
133,1208934.7843594528,1207497.75,1366008.42671278,1364573.125
134,1203467.362562189,1202026.25,1360297.9547650418,1358858.625
135,1203503.5416666667,1202058.0,1354108.2170070268,1352665.375
136,1189642.3538557214,1188194.5,1349039.2885375493,1347591.75
137,1192226.306902985,1190773.75,1344075.7165678525,1342625.75
138,1183161.0040422885,1181705.125,1338978.8367918313,1337525.625
139,1177821.5984141792,1176362.875,1333980.6523935003,1332523.875
140,1170419.2217039801,1168957.375,1329767.5280522618,1328307.125
141,1168443.188743781,1166978.375,1324821.9232954546,1323358.125
142,1167712.0530161692,1166243.5,1319843.3069279755,1318377.25
143,1159968.889925373,1158497.625,1316059.0112538429,1314589.625
144,1159985.919931592,1158512.125,1312632.867890865,1311160.375
145,1149982.4690609453,1148506.25,1307491.6182751427,1306016.375
146,1150273.0334266168,1148792.375,1305296.8619071147,1303818.625
147,1142455.240671642,1140973.75,1300726.8605072463,1299245.875
148,1145334.578824627,1143848.75,1297274.8031400966,1295791.5
149,1137878.1632462686,1136390.0,1293468.0954655248,1291982.25
150,1136293.930659204,1134803.25,1288875.417929293,1287385.875
151,1135086.9172885572,1133593.625,1284928.3741216513,1283436.875
152,1125407.8693252488,1123912.875,1281803.743083004,1280309.125
153,1126835.4043843283,1125337.25,1277946.1270311815,1276450.125
154,1124993.6829912935,1123493.375,1276085.7738801055,1274586.375
155,1116863.905550373,1115361.0,1271870.12928195,1270368.125
156,1113853.5820118159,1112349.0,1268340.3970136144,1266836.0
157,1114062.6655006218,1112554.875,1265587.9230072463,1264081.75
158,1115908.6811256218,1114397.75,1263074.6837944663,1261566.5
159,1107729.8280472637,1106218.625,1261889.0948616602,1260376.875
160,1106901.2752643034,1105387.0,1257278.16661177,1255765.375
161,1102506.443097015,1100989.375,1252822.7572463767,1251307.5
162,1102463.6314521143,1100945.0,1251748.4627250768,1250230.75
163,1104501.010494403,1102979.75,1251348.9242973211,1249829.25
164,1096497.6611473882,1094975.0,1250301.5854331357,1248779.125
165,1101885.9286380596,1100360.125,1249278.632740448,1247755.5
