,val_loss,val_mse,loss,mse
88,867416.9195526275,867406.8125,967001.008783487,966990.8125
89,865877.1347559079,865866.875,965094.1005160299,965083.9375
90,866878.5599832867,866868.3125,969812.9694224857,969802.625
91,868279.2857295553,868269.0,970477.6198397013,970467.1875
92,858198.1315104166,858187.875,962505.732433026,962495.375
93,860300.800548041,860290.4375,958858.9158981115,958848.625
94,856212.2509328359,856201.875,956186.3015480896,956175.9375
95,862746.7996735075,862736.5,955820.5424901185,955810.125
96,854296.2964474503,854285.875,951646.2739350022,951635.875
97,855453.5794368003,855443.125,949057.6318895477,949047.3125
98,851674.3868742227,851663.9375,949502.880599473,949492.5625
99,869092.5557175062,869082.0,951670.4601174791,951659.9375
100,864220.3753109453,864209.9375,953164.0982103645,953153.6875
101,847720.1592525654,847709.6875,947652.6437815657,947642.1875
102,845938.1638681592,845927.5625,944577.0101559069,944566.5
103,856272.3033028218,856261.75,943530.3998133509,943519.875
104,850926.1542094216,850915.5625,942845.3723924023,942834.875
105,844200.2423138216,844189.625,939595.7633399209,939585.125
106,846091.2666841573,846080.625,950466.1691919192,950455.625
107,838898.6832828047,838887.875,936086.7849692578,936076.0
108,842755.6398767879,842744.9375,933275.7679512516,933265.0625
109,843051.6357834849,843040.9375,931901.0133948177,931890.25
110,835378.3087006374,835367.5625,930353.4462560386,930342.75
111,837662.5502856809,837651.8125,935967.2692962231,935956.5
112,832892.9042482898,832882.0625,926152.0618137901,926141.3125
113,833978.0899943641,833967.1875,925044.3388504612,925033.5
114,829823.2953299907,829812.375,922714.8109628898,922704.0625
115,828363.608889148,828352.6875,925460.8765096618,925450.0
116,827284.5590407338,827273.6875,920402.9735122969,920391.9375
117,827183.9905550373,827173.0,920285.0107597717,920274.125
118,825869.8268617848,825858.875,918720.4055775143,918709.5
119,829929.7521668999,829918.8125,923567.3471673254,923556.375
120,824754.6603748834,824743.625,918196.54383509,918185.5
121,826039.6325841496,826028.6875,912787.6535875055,912776.6875
122,823570.0255558147,823559.0625,917330.3986056214,917319.4375
123,819908.383045709,819897.3125,912125.0342281511,912113.9375
