,val_loss,val_mse,loss,mse
47,25689541.327586208,25688872.0,29629271.722877808,29628606.0
48,24619421.913793102,24618744.0,28424928.13475447,28424256.0
49,23670855.172413792,23670168.0,27296717.531785306,27296038.0
50,22717689.844827585,22716996.0,26207831.499048345,26207140.0
51,21821627.327586208,21820926.0,25176932.561096307,25176234.0
52,21002023.172413792,21001314.0,24173662.830605254,24172958.0
53,20188737.137931034,20188020.0,23214543.131328512,23213832.0
54,19420405.05172414,19419682.0,22295776.3205177,22295056.0
55,18699726.48275862,18698996.0,21417662.94632661,21416936.0
56,18010952.98275862,18010214.0,20568012.75447278,20567278.0
57,17332360.5,17331612.0,19757106.031975638,19756364.0
58,16701018.456896551,16700262.0,18979855.057480015,18979102.0
59,16070522.76724138,16069761.0,18240286.185001902,18239528.0
60,15495286.905172413,15494517.0,17549303.140464406,17548536.0
61,14940010.543103449,14939233.0,16872753.75256947,16871982.0
62,14386623.836206896,14385838.0,16228749.518081462,16227967.0
63,13871444.637931034,13870652.0,15608182.95964979,15607392.0
64,13365617.689655172,13364818.0,15027710.51617815,15026913.0
65,12881149.206896551,12880340.0,14459421.49828702,14458616.0
66,12411577.456896551,12410761.0,13914853.445374953,13914042.0
67,11959201.284482758,11958376.0,13399831.710696612,13399012.0
68,11558595.784482758,11557763.0,12897509.143319376,12896682.0
69,11142868.0,11142028.0,12420884.236010658,12420050.0
70,10759756.155172413,10758909.0,11968618.791397031,11967776.0
71,10381812.25862069,10380959.0,11538952.467072707,11538101.0
72,10037374.698275862,10036514.0,11118938.866006851,11118082.0
73,9694505.362068966,9693635.0,10728017.607346784,10727153.0
74,9379024.672413792,9378148.0,10356647.310239818,10355775.0
75,9080423.25,9079538.0,10007028.368861819,10006147.0
76,8795338.97413793,8794449.0,9677366.416254282,9676479.0
77,8535689.85775862,8534791.0,9368107.917776931,9367213.0
78,8278934.232758621,8278029.0,9071360.653216597,9070458.0
79,8050122.25862069,8049210.5,8795411.213361248,8794502.0
80,7835589.176724138,7834671.5,8540134.801674914,8539220.0
81,7622186.814655173,7621262.0,8296175.688808527,8295253.0
82,7437054.556034483,7436124.0,8076929.282832128,8076001.5
83,7258017.047413793,7257079.0,7855233.153787591,7854299.0
84,7092225.0344827585,7091280.0,7661233.085268367,7660292.0
85,6935729.461206896,6934778.5,7474215.021507423,7473267.5
86,6789401.7155172415,6788446.0,7303163.951275219,7302211.5
87,6655089.827586207,6654128.5,7142825.916254282,7141868.0
88,6531216.077586207,6530249.0,6988719.880662353,6987755.5
